"DB010","DB020","DB030","DB040","DB062","DB090"
"2010","EE",5152,"EE00","NA","107.1256"
"2010","EE",5155,"EE00","NA","54.18759"
"2010","EE",5179,"EE00","NA","229.5725"
"2010","EE",5183,"EE00","NA","83.15311"
"2010","EE",5280,"EE00","NA","110.1002"
"2010","EE",5294,"EE00","NA","119.4587"
"2010","EE",5295,"EE00","NA","110.0386"
"2010","EE",5310,"EE00","NA","157.5384"
"2010","EE",5420,"EE00","NA","380.8986"
"2010","EE",5431,"EE00","NA","107.7493"
"2010","EE",5452,"EE00","NA","40.28606"
"2010","EE",5463,"EE00","NA","107.0179"
"2010","EE",5474,"EE00","NA","810.2136"
"2010","EE",5477,"EE00","NA","107.3685"
"2010","EE",5487,"EE00","NA","154.6735"
"2010","EE",5496,"EE00","NA","82.93864"
"2010","EE",5544,"EE00","NA","81.70362"
"2010","EE",5606,"EE00","NA","124.369"
"2010","EE",5657,"EE00","NA","546.0218"
"2010","EE",5667,"EE00","NA","154.0862"
"2010","EE",5755,"EE00","NA","68.21966"
"2010","EE",5761,"EE00","NA","97.92217"
"2010","EE",5769,"EE00","NA","290.8257"
"2010","EE",5796,"EE00","NA","177.6419"
"2010","EE",5848,"EE00","NA","108.4675"
"2010","EE",5860,"EE00","NA","140.9187"
"2010","EE",5861,"EE00","NA","170.5011"
"2010","EE",5863,"EE00","NA","189.9265"
"2010","EE",5929,"EE00","NA","106.9427"
"2010","EE",5936,"EE00","NA","112.3546"
"2010","EE",5950,"EE00","NA","51.85758"
"2010","EE",6014,"EE00","NA","53.86093"
"2010","EE",6017,"EE00","NA","470.5231"
"2010","EE",6025,"EE00","NA","125.4378"
"2010","EE",6026,"EE00","NA","41.95005"
"2010","EE",6046,"EE00","NA","293.4201"
"2010","EE",6076,"EE00","NA","69.2923"
"2010","EE",6089,"EE00","NA","193.496"
"2010","EE",6098,"EE00","NA","285.6731"
"2010","EE",6114,"EE00","NA","78.09014"
"2010","EE",6147,"EE00","NA","474.7783"
"2010","EE",6235,"EE00","NA","167.315"
"2010","EE",6250,"EE00","NA","63.27548"
"2010","EE",6278,"EE00","NA","240.9922"
"2010","EE",6296,"EE00","NA","136.1226"
"2010","EE",6300,"EE00","NA","210.9889"
"2010","EE",6383,"EE00","NA","124.6855"
"2010","EE",6408,"EE00","NA","319.4428"
"2010","EE",6439,"EE00","NA","154.0862"
"2010","EE",6456,"EE00","NA","301.4282"
"2010","EE",6464,"EE00","NA","209.9312"
"2010","EE",6564,"EE00","NA","299.1277"
"2010","EE",6567,"EE00","NA","246.9828"
"2010","EE",6568,"EE00","NA","73.79035"
"2010","EE",6581,"EE00","NA","62.90355"
"2010","EE",6582,"EE00","NA","284.7005"
"2010","EE",6598,"EE00","NA","314.1884"
"2010","EE",6609,"EE00","NA","72.36786"
"2010","EE",6625,"EE00","NA","93.91641"
"2010","EE",6637,"EE00","NA","97.14487"
"2010","EE",6645,"EE00","NA","100.0871"
"2010","EE",6647,"EE00","NA","149.5768"
"2010","EE",6665,"EE00","NA","184.9299"
"2010","EE",6676,"EE00","NA","67.75654"
"2010","EE",6682,"EE00","NA","60.63378"
"2010","EE",6732,"EE00","NA","392.7168"
"2010","EE",6738,"EE00","NA","65.82785"
"2010","EE",6842,"EE00","NA","136.7265"
"2010","EE",6867,"EE00","NA","78.95695"
"2010","EE",6904,"EE00","NA","301.4282"
"2010","EE",6930,"EE00","NA","110.3553"
"2010","EE",6947,"EE00","NA","235.5815"
"2010","EE",6951,"EE00","NA","83.8176"
"2010","EE",6952,"EE00","NA","134.7166"
"2010","EE",6959,"EE00","NA","146.6691"
"2010","EE",6972,"EE00","NA","149.024"
"2010","EE",7007,"EE00","NA","231.5039"
"2010","EE",7023,"EE00","NA","78.50443"
"2010","EE",7028,"EE00","NA","229.843"
"2010","EE",7052,"EE00","NA","116.5216"
"2010","EE",7059,"EE00","NA","92.05625"
"2010","EE",7067,"EE00","NA","545.7189"
"2010","EE",7112,"EE00","NA","48.0365"
"2010","EE",7147,"EE00","NA","108.6079"
"2010","EE",7180,"EE00","NA","35.07771"
"2010","EE",7231,"EE00","NA","264.0989"
"2010","EE",7233,"EE00","NA","185.4572"
"2010","EE",7257,"EE00","NA","313.832"
"2010","EE",7285,"EE00","NA","68.89777"
"2010","EE",7302,"EE00","NA","169.2972"
"2010","EE",7320,"EE00","NA","75.44279"
"2010","EE",7351,"EE00","NA","683.8569"
"2010","EE",7466,"EE00","NA","405.55"
"2010","EE",7473,"EE00","NA","336.7398"
"2010","EE",7483,"EE00","NA","206.3159"
"2010","EE",7495,"EE00","NA","65.59042"
"2010","EE",7497,"EE00","NA","683.8569"
"2010","EE",7500,"EE00","NA","153.1161"
"2010","EE",7521,"EE00","NA","265.6826"
"2010","EE",7530,"EE00","NA","81.92352"
"2010","EE",7537,"EE00","NA","62.84938"
"2010","EE",7557,"EE00","NA","232.654"
"2010","EE",7583,"EE00","NA","304.0763"
"2010","EE",7623,"EE00","NA","167.7891"
"2010","EE",7628,"EE00","NA","255.2346"
"2010","EE",7635,"EE00","NA","115.6446"
"2010","EE",7642,"EE00","NA","140.8293"
"2010","EE",7665,"EE00","NA","245.4295"
"2010","EE",7670,"EE00","NA","176.1705"
"2010","EE",7674,"EE00","NA","117.9559"
"2010","EE",7722,"EE00","NA","111.7328"
"2010","EE",7754,"EE00","NA","206.1293"
"2010","EE",7874,"EE00","NA","64.57757"
"2010","EE",7898,"EE00","NA","278.0768"
"2010","EE",7920,"EE00","NA","185.6766"
"2010","EE",7925,"EE00","NA","188.0734"
"2010","EE",7930,"EE00","NA","24.76906"
"2010","EE",7998,"EE00","NA","80.09006"
"2010","EE",8007,"EE00","NA","682.1721"
"2010","EE",8008,"EE00","NA","58.52173"
"2010","EE",8016,"EE00","NA","69.77748"
"2010","EE",8029,"EE00","NA","140.5927"
"2010","EE",8056,"EE00","NA","256.7531"
"2010","EE",8060,"EE00","NA","173.0252"
"2010","EE",8159,"EE00","NA","472.7381"
"2010","EE",8165,"EE00","NA","236.5097"
"2010","EE",8166,"EE00","NA","67.05324"
"2010","EE",8167,"EE00","NA","65.63416"
"2010","EE",8175,"EE00","NA","206.3159"
"2010","EE",8186,"EE00","NA","16.21001"
"2010","EE",8209,"EE00","NA","196.7327"
"2010","EE",8224,"EE00","NA","107.8026"
"2010","EE",8265,"EE00","NA","65.34151"
"2010","EE",8284,"EE00","NA","109.2753"
"2010","EE",8290,"EE00","NA","230.687"
"2010","EE",8297,"EE00","NA","314.3408"
"2010","EE",8366,"EE00","NA","116.8347"
"2010","EE",8376,"EE00","NA","28.91717"
"2010","EE",8390,"EE00","NA","177.2578"
"2010","EE",8436,"EE00","NA","48.29545"
"2010","EE",8446,"EE00","NA","50.46878"
"2010","EE",8470,"EE00","NA","62.86701"
"2010","EE",8476,"EE00","NA","230.034"
"2010","EE",8478,"EE00","NA","51.16154"
"2010","EE",8530,"EE00","NA","218.4826"
"2010","EE",8538,"EE00","NA","161.2201"
"2010","EE",8544,"EE00","NA","142.0929"
"2010","EE",8545,"EE00","NA","222.003"
"2010","EE",8562,"EE00","NA","139.7828"
"2010","EE",8568,"EE00","NA","140.1249"
"2010","EE",8590,"EE00","NA","101.2942"
"2010","EE",8683,"EE00","NA","96.22715"
"2010","EE",8710,"EE00","NA","108.0367"
"2010","EE",8712,"EE00","NA","128.0755"
"2010","EE",8730,"EE00","NA","166.1341"
"2010","EE",8741,"EE00","NA","311.6981"
"2010","EE",8759,"EE00","NA","67.66247"
"2010","EE",8789,"EE00","NA","57.80928"
"2010","EE",8811,"EE00","NA","128.6611"
"2010","EE",8895,"EE00","NA","102.9534"
"2010","EE",8914,"EE00","NA","91.7915"
"2010","EE",8919,"EE00","NA","108.7403"
"2010","EE",8952,"EE00","NA","133.6792"
"2010","EE",8964,"EE00","NA","203.0806"
"2010","EE",9009,"EE00","NA","249.2447"
"2010","EE",9014,"EE00","NA","325.9197"
"2010","EE",9029,"EE00","NA","134.2124"
"2010","EE",9040,"EE00","NA","388.6953"
"2010","EE",9046,"EE00","NA","151.1214"
"2010","EE",9132,"EE00","NA","154.0401"
"2010","EE",9153,"EE00","NA","148.4221"
"2010","EE",9164,"EE00","NA","166.8142"
"2010","EE",9181,"EE00","NA","97.92873"
"2010","EE",9199,"EE00","NA","41.22837"
"2010","EE",9207,"EE00","NA","164.9511"
"2010","EE",9210,"EE00","NA","314.1884"
"2010","EE",9224,"EE00","NA","120.1023"
"2010","EE",9243,"EE00","NA","99.57565"
"2010","EE",9251,"EE00","NA","196.4486"
"2010","EE",9274,"EE00","NA","114.77"
"2010","EE",9314,"EE00","NA","92.20854"
"2010","EE",9321,"EE00","NA","40.76897"
"2010","EE",9322,"EE00","NA","276.3017"
"2010","EE",9336,"EE00","NA","86.71346"
"2010","EE",9344,"EE00","NA","229.5309"
"2010","EE",9372,"EE00","NA","70.95219"
"2010","EE",9408,"EE00","NA","120.8957"
"2010","EE",9455,"EE00","NA","151.1784"
"2010","EE",9478,"EE00","NA","90.58782"
"2010","EE",9502,"EE00","NA","235.2202"
"2010","EE",9508,"EE00","NA","80.30497"
"2010","EE",9530,"EE00","NA","342.9367"
"2010","EE",9580,"EE00","NA","132.0244"
"2010","EE",9613,"EE00","NA","287.4878"
"2010","EE",9632,"EE00","NA","180.9067"
"2010","EE",9689,"EE00","NA","54.86711"
"2010","EE",9714,"EE00","NA","216.7288"
"2010","EE",9728,"EE00","NA","459.8511"
"2010","EE",9737,"EE00","NA","399.0484"
"2010","EE",9788,"EE00","NA","63.63178"
"2010","EE",9826,"EE00","NA","124.6855"
"2010","EE",9870,"EE00","NA","89.94796"
"2010","EE",9910,"EE00","NA","351.7444"
"2010","EE",9933,"EE00","NA","89.85768"
"2010","EE",9936,"EE00","NA","66.56306"
"2010","EE",9973,"EE00","NA","474.7783"
"2010","EE",10003,"EE00","NA","234.9406"
"2010","EE",10027,"EE00","NA","190.6622"
"2010","EE",10047,"EE00","NA","147.4981"
"2010","EE",10048,"EE00","NA","39.30633"
"2010","EE",10055,"EE00","NA","274.6248"
"2010","EE",10068,"EE00","NA","302.7583"
"2010","EE",10077,"EE00","NA","131.2717"
"2010","EE",10079,"EE00","NA","81.9962"
"2010","EE",10103,"EE00","NA","344.6741"
"2010","EE",10121,"EE00","NA","202.0336"
"2010","EE",10136,"EE00","NA","123.2474"
"2010","EE",10179,"EE00","NA","54.52043"
"2010","EE",10228,"EE00","NA","178.7409"
"2010","EE",10237,"EE00","NA","108.7924"
"2010","EE",10238,"EE00","NA","61.2033"
"2010","EE",10249,"EE00","NA","92.20854"
"2010","EE",10270,"EE00","NA","91.47845"
"2010","EE",10274,"EE00","NA","186.5986"
"2010","EE",10282,"EE00","NA","73.79035"
"2010","EE",10321,"EE00","NA","520.9892"
"2010","EE",10345,"EE00","NA","84.9159"
"2010","EE",10419,"EE00","NA","96.06529"
"2010","EE",10427,"EE00","NA","199.8939"
"2010","EE",10464,"EE00","NA","405.4699"
"2010","EE",10471,"EE00","NA","125.5171"
"2010","EE",10478,"EE00","NA","133.1191"
"2010","EE",10485,"EE00","NA","53.62493"
"2010","EE",10502,"EE00","NA","319.2998"
"2010","EE",10537,"EE00","NA","70.13632"
"2010","EE",10597,"EE00","NA","132.5823"
"2010","EE",10627,"EE00","NA","553.4143"
"2010","EE",10630,"EE00","NA","175.3284"
"2010","EE",10646,"EE00","NA","43.32837"
"2010","EE",10658,"EE00","NA","49.78688"
"2010","EE",10702,"EE00","NA","85.36802"
"2010","EE",10705,"EE00","NA","36.0693"
"2010","EE",10749,"EE00","NA","50.18733"
"2010","EE",10757,"EE00","NA","173.7724"
"2010","EE",10763,"EE00","NA","338.5471"
"2010","EE",10771,"EE00","NA","154.0862"
"2010","EE",10786,"EE00","NA","62.93308"
"2010","EE",10790,"EE00","NA","91.50062"
"2010","EE",10791,"EE00","NA","65.75158"
"2010","EE",10801,"EE00","NA","86.98709"
"2010","EE",10827,"EE00","NA","338.5471"
"2010","EE",10883,"EE00","NA","179.0264"
"2010","EE",10969,"EE00","NA","73.08541"
"2010","EE",10990,"EE00","NA","60.05525"
"2010","EE",10992,"EE00","NA","168.2449"
"2010","EE",11016,"EE00","NA","56.13403"
"2010","EE",11045,"EE00","NA","216.856"
"2010","EE",11081,"EE00","NA","327.1175"
"2010","EE",11083,"EE00","NA","71.63666"
"2010","EE",11090,"EE00","NA","63.13181"
"2010","EE",11096,"EE00","NA","101.393"
"2010","EE",11123,"EE00","NA","127.89"
"2010","EE",11175,"EE00","NA","77.5653"
"2010","EE",11253,"EE00","NA","235.5815"
"2010","EE",11272,"EE00","NA","158.7004"
"2010","EE",11280,"EE00","NA","211.2653"
"2010","EE",11302,"EE00","NA","110.8387"
"2010","EE",11311,"EE00","NA","469.1002"
"2010","EE",11314,"EE00","NA","208.7129"
"2010","EE",11316,"EE00","NA","155.4899"
"2010","EE",11324,"EE00","NA","37.22296"
"2010","EE",11332,"EE00","NA","119.7927"
"2010","EE",11391,"EE00","NA","71.6784"
"2010","EE",11401,"EE00","NA","117.4352"
"2010","EE",11407,"EE00","NA","101.5065"
"2010","EE",11423,"EE00","NA","154.6988"
"2010","EE",11440,"EE00","NA","40.76897"
"2010","EE",11452,"EE00","NA","80.12837"
"2010","EE",11489,"EE00","NA","734.789"
"2010","EE",11504,"EE00","NA","50.45665"
"2010","EE",11512,"EE00","NA","59.68581"
"2010","EE",11540,"EE00","NA","638.2958"
"2010","EE",11603,"EE00","NA","116.0662"
"2010","EE",11604,"EE00","NA","111.8819"
"2010","EE",11624,"EE00","NA","340.7603"
"2010","EE",11664,"EE00","NA","109.2753"
"2010","EE",11726,"EE00","NA","194.3952"
"2010","EE",11742,"EE00","NA","105.6144"
"2010","EE",11747,"EE00","NA","126.0784"
"2010","EE",11776,"EE00","NA","237.4845"
"2010","EE",11782,"EE00","NA","155.3181"
"2010","EE",11784,"EE00","NA","23.04381"
"2010","EE",11786,"EE00","NA","147.008"
"2010","EE",11799,"EE00","NA","277.9717"
"2010","EE",11825,"EE00","NA","119.1531"
"2010","EE",11869,"EE00","NA","181.9559"
"2010","EE",11878,"EE00","NA","246.658"
"2010","EE",11925,"EE00","NA","31.09731"
"2010","EE",11940,"EE00","NA","476.9814"
"2010","EE",11960,"EE00","NA","224.4984"
"2010","EE",11977,"EE00","NA","66.77876"
"2010","EE",12012,"EE00","NA","240.2509"
"2010","EE",12027,"EE00","NA","82.46876"
"2010","EE",12036,"EE00","NA","154.5614"
"2010","EE",12041,"EE00","NA","100.0784"
"2010","EE",12050,"EE00","NA","169.91"
"2010","EE",12098,"EE00","NA","336.5615"
"2010","EE",12116,"EE00","NA","102.1581"
"2010","EE",12158,"EE00","NA","251.3618"
"2010","EE",12222,"EE00","NA","120.7823"
"2010","EE",12233,"EE00","NA","103.4136"
"2010","EE",12278,"EE00","NA","94.74001"
"2010","EE",12361,"EE00","NA","211.8822"
"2010","EE",12364,"EE00","NA","83.85599"
"2010","EE",12401,"EE00","NA","22.11856"
"2010","EE",12459,"EE00","NA","158.3246"
"2010","EE",12489,"EE00","NA","308.0399"
"2010","EE",12492,"EE00","NA","296.9143"
"2010","EE",12514,"EE00","NA","51.01559"
"2010","EE",12532,"EE00","NA","167.145"
"2010","EE",12565,"EE00","NA","317.4096"
"2010","EE",12576,"EE00","NA","840.2049"
"2010","EE",12607,"EE00","NA","546.0218"
"2010","EE",12613,"EE00","NA","253.9965"
"2010","EE",12637,"EE00","NA","109.2753"
"2010","EE",12642,"EE00","NA","181.4554"
"2010","EE",12653,"EE00","NA","216.3708"
"2010","EE",12667,"EE00","NA","413.7167"
"2010","EE",12707,"EE00","NA","510.5337"
"2010","EE",12770,"EE00","NA","225.9257"
"2010","EE",12776,"EE00","NA","94.26886"
"2010","EE",12801,"EE00","NA","229.5725"
"2010","EE",12822,"EE00","NA","185.0924"
"2010","EE",12832,"EE00","NA","371.929"
"2010","EE",12964,"EE00","NA","88.86401"
"2010","EE",12981,"EE00","NA","304.1652"
"2010","EE",12983,"EE00","NA","157.7174"
"2010","EE",12993,"EE00","NA","142.6609"
"2010","EE",13012,"EE00","NA","281.3379"
"2010","EE",13061,"EE00","NA","108.7403"
"2010","EE",13075,"EE00","NA","109.2647"
"2010","EE",13083,"EE00","NA","86.70478"
"2010","EE",13099,"EE00","NA","137.1722"
"2010","EE",13137,"EE00","NA","59.15237"
"2010","EE",13147,"EE00","NA","215.9947"
"2010","EE",13211,"EE00","NA","202.0336"
"2010","EE",13309,"EE00","NA","216.3708"
"2010","EE",13358,"EE00","NA","25.73834"
"2010","EE",13403,"EE00","NA","69.1886"
"2010","EE",13425,"EE00","NA","186.5976"
"2010","EE",13430,"EE00","NA","198.9553"
"2010","EE",13444,"EE00","NA","174.2321"
"2010","EE",13449,"EE00","NA","661.5927"
"2010","EE",13466,"EE00","NA","236.449"
"2010","EE",13489,"EE00","NA","113.5316"
