"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010"
"2005","EE",247,"2","2005","14",652,643,0,0,,,,,,0,0,0,0,0,0,,0,0,5,5,"2","2","NA","1","1","1","1","1","1","1","1","5","639.12","1","NA","2","2","2","1","4","1","2","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2005","EE",285,"2","2005","15",0,-2,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","NA","NA","1","1","1","1","1","2","1","3","4","1278.23","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","95.87","2","1","1",1,,,,,,
"2005","EE",320,"2","2005","20",2096,2094,0,0,,,,,,0,0,0,0,181,0,,0,0,0,3,"NA","2","NA","2","1","1","1","1","1","1","1","4","639.12","2","2","2","1","2","1","4","1","1","1","1","NA","NA","25.56","2","1","1",1,,,,,,
"2005","EE",322,"3","2005","19",1549,1543,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","1","2","2","1","1","2","1","2","3","511.29","3","NA","2","2","1","2","3","1","3","2","1","32.85","NA","95.87","1","1","1",1,,,,,,
"2005","EE",382,"2","2005","11",11350,10682,0,0,,,,,,0,0,0,0,0,0,,0,0,288,381,"NA","NA","NA","1","1","1","1","1","1","1","2","4","191.73","2","1","2","2","2","2","4","4","4","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",387,"3","2005","14",716,-2865,0,0,,,,,,0,0,0,0,0,0,,0,14,0,3568,"NA","2","NA","2","1","2","1","1","1","1","2","4","1597.79","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","63.91","1","2","1",1,,,,,,
"2005","EE",432,"3","2005","60",7368,5895,0,0,,,,,,0,0,0,0,0,0,,0,1473,0,0,"2","2","NA","2","1","1","1","1","1","1","1","6","958.67","1","NA","2","1","2","2","4","4","3","1","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",439,"3","2005","14",3049,3026,0,0,,,,,,0,0,0,0,0,0,,0,23,0,0,"2","2","NA","2","1","1","1","1","1","1","3","6","639.12","3","3","2","2","2","2","1","1","3","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2005","EE",445,"2","2005","24",878,877,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","2","2","2","1","2","1","1","3","1","1","1","1278.23","1","NA","2","1","2","2","4","1","2","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2005","EE",450,"3","2005","42",1630,-946,0,0,,,,,,0,0,0,0,0,0,,0,123,0,2453,"2","2","NA","2","1","1","1","1","1","1","3","6","766.94","3","2","2","2","2","2","4","1","3","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",453,"3","2005","16",1761,1736,0,0,,,,,,0,0,0,0,0,0,,0,25,0,0,"2","2","NA","2","1","1","1","1","1","1","1","5","1597.79","3","NA","2","1","2","2","4","1","2","2","1","NA","NA","0","1","2","1",1,,,,,,
"2005","EE",480,"2","2005","22",1698,1680,0,0,,,,,,0,0,0,0,0,0,,0,18,0,0,"2","2","2","2","2","2","1","1","1","1","1","4","511.29","1","1","2","2","2","2","1","1","2","2","1","NA","NA","25.56","2","1","1",1,,,,,,
"2005","EE",494,"2","2005","9",5606,3981,0,0,,,,,,0,0,0,34,0,0,,0,0,0,1625,"2","2","NA","1","1","1","1","1","1","1","1","5","3195.58","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","159.78","1","1","1",1,,,,,,
"2005","EE",507,"2","2005","6",1993,1983,0,0,,,,,,0,0,0,0,0,0,,0,10,0,0,"NA","2","NA","2","1","1","1","1","1","1","2","4","639.12","2","NA","2","2","2","2","1","1","3","1","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",514,"2","2005","16",1584,1576,0,0,,,,,,0,0,0,0,0,0,,0,0,0,8,"NA","2","2","2","1","1","1","1","3","1","3","3","639.12","2","NA","2","2","2","2","1","1","1","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",543,"2","2005","27",1805,1800,0,0,,,,,,0,0,0,0,0,0,,0,0,0,5,"2","2","NA","1","1","1","1","1","2","1","1","4","383.47","1","2","1","2","2","2","4","1","1","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",570,"2","2005","14",2983,2493,0,0,,,,,,0,0,0,0,0,0,,0,0,0,490,"2","2","NA","1","1","2","1","1","1","2","1","3","1278.23","2","2","2","2","2","2","4","1","2","1","1","9.59","NA","76.69","1","1","1",1,,,,,,
"2005","EE",632,"2","2005","12",2921,2913,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","1","1","1","1","1","1","1","2","2","383.47","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","83.09","1","1","1",1,,,,,,
"2005","EE",638,"3","2005","6",6791,6759,0,0,,,,,,0,0,0,0,0,0,,0,1,0,31,"2","2","NA","1","1","1","1","1","1","1","3","6","639.12","3","2","2","2","2","2","4","1","3","2","1","NA","NA","127.82","2","1","1",1,,,,,,
"2005","EE",644,"2","2005","13",1863,1857,0,0,,,,,,0,0,0,0,0,0,,0,7,0,0,"NA","2","NA","2","1","2","1","1","3","1","2","5","1533.88","2","NA","2","1","2","2","1","1","2","2","1","NA","NA","25.56","1","1","1",1,,,,,,
"2005","EE",670,"2","2005","15",1879,1874,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"2","2","NA","2","1","1","1","1","3","3","2","4","639.12","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",674,"2","2005","14",3775,3754,0,0,,,,,,0,0,0,0,0,0,,0,21,0,0,"2","2","NA","2","1","2","1","1","1","1","1","3","766.94","2","3","2","2","2","2","1","1","2","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2005","EE",676,"3","2005","27",2679,2675,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"2","2","NA","1","1","2","1","1","1","1","2","4","1278.23","1","NA","2","1","1","2","1","1","5","1","1","NA","NA","159.78","1","1","1",1,,,,,,
"2005","EE",681,"3","2005","12",3137,3131,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","1","1","1","1","1","3","2","1","4","383.47","2","NA","2","2","2","2","1","1","1","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",690,"2","2005","9",17886,16514,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1373,"2","2","2","1","1","1","1","1","1","1","3","6","639.12","3","3","2","2","2","2","4","1","2","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2005","EE",693,"2","2005","16",1579,1578,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"NA","2","NA","2","1","2","1","1","1","1","1","4","191.73","3","NA","2","2","2","2","4","1","4","1","1","63.91","NA","31.96","1","1","1",1,,,,,,
"2005","EE",703,"2","2005","15",1873,-2800,0,0,,,,,,0,0,0,0,0,0,,0,4673,0,0,"NA","2","NA","2","2","2","1","1","2","1","1","4","511.29","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",733,"2","2005","16",9905,8563,0,0,,,,,,0,0,0,0,0,0,,0,1342,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","4","639.12","3","2","2","1","2","2","3","1","4","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",780,"2","2005","21",2793,2003,0,0,,,,,,0,0,0,0,0,0,,0,790,0,0,"NA","2","NA","2","1","2","1","1","1","1","1","6","479.34","3","NA","2","1","2","2","4","1","3","1","2","9.59","NA","76.69","1","1","1",1,,,,,,
"2005","EE",813,"3","2005","12",1914,1906,0,0,,,,,,0,0,0,0,0,17,,0,0,0,8,"2","2","NA","1","1","1","1","1","1","1","1","6","639.12","3","3","2","2","2","2","4","1","2","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",821,"2","2005","10",3135,3128,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","2","1","1","1","1","1","1","2","3","159.78","1","NA","2","2","2","2","4","3","3","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",837,"2","2005","9",2011,2008,0,0,,,,,,0,0,0,260,0,0,,0,3,0,0,"NA","2","NA","1","1","1","1","1","2","1","2","4","639.12","2","NA","2","2","2","1","4","1","1","2","1","NA","NA","3.2","1","1","1",1,,,,,,
"2005","EE",844,"2","2005","8",1600,1594,0,0,,,,,,0,0,0,0,0,0,,0,6,0,0,"NA","2","NA","2","1","1","1","1","2","1","3","4","511.29","3","3","2","2","2","2","1","1","3","2","1","12.14","NA","38.35","1","1","1",1,,,,,,
"2005","EE",900,"2","2005","9",1953,1948,0,0,,,,,,0,0,0,0,0,0,,0,0,2,2,"NA","2","NA","1","1","1","3","1","2","3","2","4","575.2","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2005","EE",955,"2","2005","16",1858,1853,0,0,,,,,,0,0,0,0,0,0,,0,5,0,0,"NA","2","2","1","1","1","1","1","3","1","2","4","447.38","1","NA","2","2","2","2","1","4","5","2","1","NA","NA","12.78","1","2","1",1,,,,,,
"2005","EE",1002,"2","2005","17",1540,1533,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"2","2","NA","2","1","1","1","1","2","1","1","4","958.67","1","NA","2","2","2","2","1","3","2","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2005","EE",1009,"2","2005","7",245,-283,0,0,,,,,,0,0,0,0,0,0,,0,528,0,0,"2","2","2","1","1","1","1","1","1","1","1","6","1597.79","3","3","2","2","2","2","4","1","3","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2005","EE",1016,"2","2005","8",1697,1690,0,0,,,,,,0,0,0,0,0,0,,0,0,2,6,"2","1","NA","1","2","1","1","1","2","1","2","5","3195.58","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",1029,"2","2005","4",9777,9359,0,0,,,,,,0,0,0,0,0,0,,0,0,0,418,"2","2","NA","1","1","2","1","1","2","2","2","5","479.34","2","3","2","2","2","2","1","1","3","1","1","12.78","NA","127.82","1","1","1",1,,,,,,
"2005","EE",1065,"2","2005","12",1929,784,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1145,"NA","2","NA","1","1","2","1","1","3","1","1","4","575.2","2","2","2","2","1","2","1","1","2","1","1","NA","NA","31.96","2","1","1",1,,,,,,
"2005","EE",1074,"2","2005","7",1716,1715,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"2","2","NA","2","1","2","1","1","2","1","2","4","575.2","1","NA","2","2","1","2","4","4","4","2","1","NA","NA","35.15","1","1","1",1,,,,,,
"2005","EE",1105,"3","2005","12",1240,1179,0,0,,,,,,0,0,0,0,0,0,,0,60,0,0,"NA","2","NA","1","1","1","2","1","3","1","2","4","958.67","2","NA","2","2","2","1","4","4","3","2","1","NA","NA","7.67","1","1","1",1,,,,,,
"2005","EE",1142,"3","2005","13",3024,2175,0,0,,,,,,0,0,0,0,0,0,,0,0,0,849,"2","2","2","2","1","1","1","1","1","1","1","3","639.12","2","NA","2","2","2","2","4","1","3","2","1","19.17","NA","105.45","1","1","1",1,,,,,,
"2005","EE",1163,"2","2005","30",1921,1761,0,0,,,,,,0,0,0,0,0,0,,0,0,0,160,"2","2","2","2","1","2","1","1","1","1","2","3","958.67","2","NA","2","2","2","2","4","1","1","2","1","NA","NA","41.54","1","1","1",1,,,,,,
"2005","EE",1166,"2","2005","11",5431,5236,0,0,,,,,,0,0,0,0,0,0,,0,13,0,182,"2","2","2","2","1","2","1","1","1","1","1","3","511.29","2","2","2","2","2","2","4","1","2","2","2","NA","NA","159.78","1","1","1",1,,,,,,
"2005","EE",1171,"2","2005","13",13350,12795,0,0,,,,,,0,0,0,0,0,0,,0,555,0,0,"NA","2","2","1","2","2","1","1","2","1","2","4","958.67","3","NA","2","2","1","2","4","1","3","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",1182,"2","2005","28",0,-3,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","2","NA","2","1","2","1","1","3","1","1","4","383.47","1","1","2","2","2","2","4","1","2","2","1","12.14","NA","159.78","1","2","1",1,,,,,,
"2005","EE",1215,"3","2005","28",3424,3120,0,0,,,,,,0,0,0,0,0,1,,0,303,0,0,"2","2","2","2","2","1","1","1","1","2","1","5","479.34","1","2","2","2","2","2","4","1","4","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2005","EE",1246,"2","2005","14",2654,181,0,0,,,,,,0,0,0,0,0,0,,0,15,886,1572,"2","2","2","1","1","1","1","1","1","1","3","6","1597.79","3","3","2","2","2","2","4","4","3","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",1263,"2","2005","7",1822,1800,0,0,,,,,,0,0,0,0,0,0,,0,0,0,22,"2","1","2","2","1","2","1","1","2","1","1","1","479.34","1","2","2","1","2","2","4","1","2","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",1281,"2","2005","13",2344,2337,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","1","1","2","1","1","3","1","3","4","639.12","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","10.23","1","2","1",1,,,,,,
"2005","EE",1291,"2","2005","13",2535,2532,0,0,,,,,,0,0,0,0,0,0,,0,0,1,2,"NA","2","NA","2","2","2","1","1","2","1","1","4","958.67","3","2","1","1","1","1","4","2","3","2","1","NA","NA","108.65","1","1","1",1,,,,,,
"2005","EE",1292,"2","2005","23",1725,1721,0,0,,,,,,0,0,0,0,0,0,,0,0,0,4,"NA","2","NA","2","1","2","1","1","3","1","2","3","447.38","2","NA","2","2","1","2","4","1","4","1","1","NA","NA","70.3","1","1","1",1,,,,,,
"2005","EE",1293,"2","2005","8",0,-569,0,0,,,,,,0,0,0,0,0,0,,0,0,0,569,"NA","2","NA","2","2","1","1","1","2","2","3","2","575.2","2","2","2","2","2","2","4","1","4","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2005","EE",1299,"2","2005","27",1991,1981,0,0,,,,,,0,0,0,0,0,0,,0,10,0,0,"2","2","NA","2","1","2","1","1","2","1","1","4","639.12","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","0","1","1","1",1,,,,,,
"2005","EE",1325,"3","2005","17",1935,1933,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","1","1","2","1","1","1","1","1","5","639.12","1","1","2","2","2","2","3","1","4","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",1336,"2","2005","16",1848,1820,0,0,,,,,,0,0,0,0,0,0,,0,27,0,0,"NA","2","2","2","2","2","1","1","2","3","1","5","703.03","2","NA","2","2","1","2","4","1","6","1","1","NA","NA","108.65","1","1","1",1,,,,,,
"2005","EE",1337,"2","2005","14",2273,2272,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"2","NA","2","1","1","1","1","1","1","1","1","3","1278.23","2","2","2","2","2","2","4","1","1","1","1","NA","NA","76.69","2","1","1",1,,,,,,
"2005","EE",1357,"3","2005","10",339,-1966,0,0,,,,,,0,0,0,0,0,0,,0,7,0,2298,"NA","1","2","1","1","1","1","1","1","1","2","1","766.94","3","2","2","2","2","2","4","1","3","2","1","NA","NA","159.78","1","1","1",1,,,,,,
"2005","EE",1364,"2","2005","17",0,39,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-39,"NA","2","2","2","1","2","1","1","1","1","2","1","639.12","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","47.93","1","1","1",1,,,,,,
"2005","EE",1408,"2","2005","7",4433,4209,0,0,,,,,,0,0,0,0,0,0,,0,225,0,0,"NA","NA","NA","2","1","1","1","1","1","1","1","4","894.76","2","NA","2","2","2","1","4","4","3","2","1","NA","NA","159.78","1","1","1",1,,,,,,
"2005","EE",1466,"3","2005","7",1679,1679,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","4","511.29","1","NA","2","1","2","2","4","3","4","2","1","NA","NA","143.8","1","1","1",1,,,,,,
"2005","EE",1469,"2","2005","15",3698,3525,0,0,,,,,,0,0,0,0,0,0,,0,174,0,0,"2","2","NA","1","1","2","1","1","1","1","1","4","639.12","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","127.82","2","1","1",1,,,,,,
"2005","EE",1505,"2","2005","16",8620,8073,0,0,,,,,,0,0,0,0,0,0,,0,0,0,546,"NA","1","NA","2","2","1","1","1","2","1","1","4","766.94","3","NA","2","2","1","2","4","1","3","1","1","NA","NA","95.87","2","1","1",1,,,,,,
"2005","EE",1528,"3","2005","15",5422,5400,0,0,,,,,,0,0,0,0,0,452,,0,21,0,0,"NA","2","NA","2","1","2","1","1","2","1","2","3","1278.23","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","19.17","1","1","1",1,,,,,,
"2005","EE",1585,"3","2005","13",1619,1583,0,0,,,,,,0,0,0,0,0,1,,0,36,0,0,"NA","2","NA","2","2","1","1","1","3","1","1","4","639.12","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","79.89","1","2","1",1,,,,,,
"2005","EE",1588,"2","2005","15",1869,1699,0,0,,,,,,0,0,0,0,0,0,,0,169,0,0,"NA","2","NA","2","1","2","1","1","3","1","2","2","223.69","1","NA","2","2","2","1","2","1","2","2","1","31.96","NA","25.56","1","1","1",1,,,,,,
"2005","EE",1611,"2","2005","15",6070,5859,0,0,,,,,,0,0,0,0,0,0,,0,0,128,82,"1","2","NA","2","1","1","1","1","2","1","3","4","511.29","1","NA","1","2","1","1","4","1","3","1","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",1628,"2","2005","11",3552,2979,0,0,,,,,,0,0,0,0,0,0,,0,2,0,571,"2","1","2","2","2","1","1","1","1","1","1","1","511.29","3","1","2","1","2","1","1","1","3","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2005","EE",1638,"3","2005","16",3892,3545,0,0,,,,,,0,0,0,0,0,0,,0,0,0,348,"NA","2","2","2","2","2","1","1","2","1","1","2","639.12","3","NA","2","2","1","2","4","1","3","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2005","EE",1683,"2","2005","9",3116,3115,0,0,,,,,,0,0,0,0,0,0,,0,2,0,0,"NA","2","NA","1","1","1","1","1","3","1","1","4","319.56","1","NA","2","2","1","1","4","1","4","1","1","NA","NA","57.52","1","2","1",1,,,,,,
"2005","EE",1706,"2","2005","18",1623,1617,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","2","1","1","1","1","3","2","3","4","153.39","3","NA","2","1","1","2","1","1","4","2","1","NA","NA","0","1","1","1",1,,,,,,
"2005","EE",1710,"2","2005","15",3072,3065,0,0,,,,,,0,0,0,1181,0,0,,0,6,0,0,"NA","2","2","1","1","1","1","1","1","1","1","4","383.47","1","2","2","1","2","2","3","1","2","2","1","NA","NA","95.87","1","1","1",1,,,,,,
"2005","EE",1738,"2","2005","15",1997,1996,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","1","NA","2","1","2","1","1","1","1","1","2","639.12","2","NA","2","1","2","2","4","1","2","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2005","EE",1809,"2","2005","17",1540,1538,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","3","2","3","4","191.73","2","NA","2","2","2","2","1","1","1","2","1","NA","NA","51.13","1","1","1",1,,,,,,
"2005","EE",1840,"3","2005","12",1672,1665,0,0,,,,,,0,0,0,0,0,140,,0,0,0,7,"NA","2","NA","1","1","2","1","1","1","1","2","4","415.43","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","7.67","1","1","1",1,,,,,,
"2005","EE",1904,"2","2005","17",4652,2256,0,0,,,,,,0,0,0,0,0,0,,0,50,0,2346,"2","2","2","1","1","1","1","1","1","1","3","6","639.12","3","3","2","2","2","2","4","1","3","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",1940,"3","2005","12",2100,2096,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","2","2","1","2","1","1","1","2","2","3","5","766.94","2","NA","2","2","2","2","1","1","1","2","2","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",1978,"2","2005","29",676,672,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"2","2","2","2","1","2","1","1","3","3","1","3","1917.35","2","NA","1","2","2","1","1","1","4","2","1","NA","NA","31.96","1","1","1",1,,,,,,
"2005","EE",1987,"1","2005","11",2980,2972,0,0,,,,,,0,0,0,0,0,0,,0,0,2,6,"2","2","NA","1","2","2","1","1","3","1","2","4","447.38","2","NA","1","1","2","1","1","1","2","2","1","NA","NA","76.69","1","1","1",1,,,,,,
"2005","EE",2005,"2","2005","18",1849,1020,0,0,,,,,,0,0,0,0,0,0,,0,830,0,0,"NA","2","NA","2","1","2","3","1","3","1","1","5","255.65","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",2017,"2","2005","20",2159,2156,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","2","2","1","1","1","1","1","1","1","1","6","639.12","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",2055,"2","2005","9",1521,1486,0,0,,,,,,0,0,0,0,0,0,,0,0,0,35,"NA","2","NA","2","1","2","1","1","3","1","2","4","958.67","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","1",1,,,,,,
"2005","EE",2085,"3","2005","26",3574,3566,0,0,,,,,,0,0,0,0,0,2,,0,0,0,8,"NA","2","NA","1","1","1","1","1","2","1","2","4","127.82","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","63.91","2","2","1",1,,,,,,
"2005","EE",2095,"2","2005","14",1803,1802,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","2","2","2","1","1","1","1","2","1","1","4","639.12","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","10.55","1","1","1",1,,,,,,
"2005","EE",2123,"2","2005","9",1769,1768,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"NA","2","NA","2","1","2","1","1","1","1","1","4","639.12","2","2","2","2","2","2","1","1","3","2","1","NA","NA","38.35","1","1","1",1,,,,,,
"2005","EE",2211,"2","2005","14",1117,1109,0,0,,,,,,0,0,0,0,0,0,,0,1,0,6,"2","2","NA","2","1","1","1","1","1","1","3","6","639.12","2","3","2","2","2","2","4","1","3","2","1","NA","NA","127.82","2","1","1",1,,,,,,
"2005","EE",2265,"2","2005","12",6135,4845,0,0,,,,,,0,0,0,0,2629,0,,0,1289,0,0,"2","2","2","1","1","1","1","1","1","1","1","6","766.94","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","115.04","1","1","1",1,,,,,,
"2005","EE",2276,"3","2005","22",5229,4450,0,0,,,,,,0,0,0,0,0,0,,0,779,0,0,"NA","2","NA","1","1","2","1","1","2","1","2","4","1597.79","1","3","2","1","2","2","3","1","3","1","1","NA","NA","102.26","1","1","1",1,,,,,,
"2005","EE",2278,"2","2005","11",2436,321,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2115,"NA","2","NA","2","1","2","1","1","1","1","1","3","639.12","1","NA","2","1","2","2","4","1","6","1","1","NA","NA","44.74","1","1","1",1,,,,,,
"2005","EE",2307,"2","2005","14",1952,1945,0,0,,,,,,0,0,0,0,0,0,,0,7,0,0,"NA","1","NA","2","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","63.91","1","1","1",1,,,,,,
"2005","EE",2382,"2","2005","8",1666,1326,0,0,,,,,,0,0,0,0,0,0,,0,250,0,90,"2","2","NA","2","1","2","1","1","3","1","1","4","639.12","2","NA","2","1","2","2","1","1","1","1","1","NA","NA","95.87","1","1","1",1,,,,,,
