"DB010","DB020","DB030","DB040","DB062","DB090"
"2008","EE",1053,"EE00","NA","180.9782"
"2008","EE",1059,"EE00","NA","254.2744"
"2008","EE",1067,"EE00","NA","155.9608"
"2008","EE",1080,"EE00","NA","23.13506"
"2008","EE",1118,"EE00","NA","272.1567"
"2008","EE",1129,"EE00","NA","168.3544"
"2008","EE",1161,"EE00","NA","129.9908"
"2008","EE",1165,"EE00","NA","68.33899"
"2008","EE",1199,"EE00","NA","172.5115"
"2008","EE",1222,"EE00","NA","64.77171"
"2008","EE",1224,"EE00","NA","123.6373"
"2008","EE",1229,"EE00","NA","160.0226"
"2008","EE",1241,"EE00","NA","194.3698"
"2008","EE",1275,"EE00","NA","174.7734"
"2008","EE",1307,"EE00","NA","389.8537"
"2008","EE",1308,"EE00","NA","190.5708"
"2008","EE",1326,"EE00","NA","295.7562"
"2008","EE",1345,"EE00","NA","216.638"
"2008","EE",1355,"EE00","NA","70.58122"
"2008","EE",1358,"EE00","NA","86.36623"
"2008","EE",1364,"EE00","NA","59.99265"
"2008","EE",1391,"EE00","NA","199.9259"
"2008","EE",1402,"EE00","NA","264.3304"
"2008","EE",1404,"EE00","NA","124.6128"
"2008","EE",1425,"EE00","NA","164.3868"
"2008","EE",1432,"EE00","NA","373.5375"
"2008","EE",1478,"EE00","NA","102.6561"
"2008","EE",1540,"EE00","NA","84.10075"
"2008","EE",1543,"EE00","NA","288.5443"
"2008","EE",1578,"EE00","NA","122.4666"
"2008","EE",1605,"EE00","NA","56.49901"
"2008","EE",1663,"EE00","NA","68.38914"
"2008","EE",1667,"EE00","NA","121.1794"
"2008","EE",1690,"EE00","NA","119.2044"
"2008","EE",1693,"EE00","NA","796.9053"
"2008","EE",1705,"EE00","NA","269.6148"
"2008","EE",1709,"EE00","NA","290.9744"
"2008","EE",1718,"EE00","NA","491.9357"
"2008","EE",1719,"EE00","NA","269.8693"
"2008","EE",1768,"EE00","NA","163.069"
"2008","EE",1790,"EE00","NA","309.8276"
"2008","EE",1792,"EE00","NA","114.2229"
"2008","EE",1797,"EE00","NA","167.0162"
"2008","EE",1823,"EE00","NA","184.4142"
"2008","EE",1898,"EE00","NA","129.3484"
"2008","EE",1923,"EE00","NA","267.0223"
"2008","EE",1932,"EE00","NA","67.55034"
"2008","EE",2000,"EE00","NA","269.4701"
"2008","EE",2035,"EE00","NA","78.81265"
"2008","EE",2077,"EE00","NA","114.7428"
"2008","EE",2088,"EE00","NA","113.405"
"2008","EE",2104,"EE00","NA","155.6874"
"2008","EE",2117,"EE00","NA","79.85919"
"2008","EE",2159,"EE00","NA","395.7069"
"2008","EE",2188,"EE00","NA","164.8009"
"2008","EE",2200,"EE00","NA","348.8546"
"2008","EE",2228,"EE00","NA","250.1255"
"2008","EE",2321,"EE00","NA","202.2137"
"2008","EE",2380,"EE00","NA","82.82813"
"2008","EE",2391,"EE00","NA","491.8962"
"2008","EE",2392,"EE00","NA","192.8534"
"2008","EE",2421,"EE00","NA","120.7838"
"2008","EE",2495,"EE00","NA","82.26389"
"2008","EE",2497,"EE00","NA","174.333"
"2008","EE",2503,"EE00","NA","173.249"
"2008","EE",2515,"EE00","NA","105.9989"
"2008","EE",2521,"EE00","NA","143.3191"
"2008","EE",2533,"EE00","NA","111.3338"
"2008","EE",2541,"EE00","NA","287.8101"
"2008","EE",2549,"EE00","NA","150.6905"
"2008","EE",2558,"EE00","NA","253.3567"
"2008","EE",2565,"EE00","NA","561.3855"
"2008","EE",2594,"EE00","NA","157.4754"
"2008","EE",2619,"EE00","NA","197.5887"
"2008","EE",2649,"EE00","NA","248.8782"
"2008","EE",2655,"EE00","NA","237.5628"
"2008","EE",2667,"EE00","NA","163.2534"
"2008","EE",2687,"EE00","NA","123.5768"
"2008","EE",2709,"EE00","NA","154.4598"
"2008","EE",2721,"EE00","NA","84.13479"
"2008","EE",2722,"EE00","NA","48.68659"
"2008","EE",2774,"EE00","NA","290.9027"
"2008","EE",2790,"EE00","NA","51.28321"
"2008","EE",2834,"EE00","NA","195.1226"
"2008","EE",2893,"EE00","NA","152.7673"
"2008","EE",2904,"EE00","NA","144.8663"
"2008","EE",2961,"EE00","NA","416.0205"
"2008","EE",3023,"EE00","NA","150.3509"
"2008","EE",3035,"EE00","NA","70.7673"
"2008","EE",3099,"EE00","NA","157.5603"
"2008","EE",3176,"EE00","NA","350.7826"
"2008","EE",3206,"EE00","NA","294.7933"
"2008","EE",3219,"EE00","NA","123.4036"
"2008","EE",3233,"EE00","NA","403.4032"
"2008","EE",3305,"EE00","NA","176.9346"
"2008","EE",3361,"EE00","NA","290.4206"
"2008","EE",3375,"EE00","NA","77.81316"
"2008","EE",3392,"EE00","NA","212.0113"
"2008","EE",3433,"EE00","NA","412.0462"
"2008","EE",3438,"EE00","NA","351.0951"
"2008","EE",3448,"EE00","NA","249.7236"
"2008","EE",3465,"EE00","NA","84.13172"
"2008","EE",3505,"EE00","NA","188.1651"
"2008","EE",3514,"EE00","NA","48.09832"
"2008","EE",3517,"EE00","NA","328.5313"
"2008","EE",3539,"EE00","NA","60.92517"
"2008","EE",3564,"EE00","NA","128.5574"
"2008","EE",3586,"EE00","NA","64.17046"
"2008","EE",3695,"EE00","NA","177.271"
"2008","EE",3697,"EE00","NA","146.2746"
"2008","EE",3739,"EE00","NA","301.6956"
"2008","EE",3752,"EE00","NA","102.6561"
"2008","EE",3767,"EE00","NA","190.384"
"2008","EE",3769,"EE00","NA","133.2339"
"2008","EE",3801,"EE00","NA","54.30876"
"2008","EE",3825,"EE00","NA","613.3367"
"2008","EE",3859,"EE00","NA","213.8879"
"2008","EE",3897,"EE00","NA","68.69067"
"2008","EE",3952,"EE00","NA","177.271"
"2008","EE",3953,"EE00","NA","517.4051"
"2008","EE",4008,"EE00","NA","42.19604"
"2008","EE",4010,"EE00","NA","396.4127"
"2008","EE",4013,"EE00","NA","86.87298"
"2008","EE",4061,"EE00","NA","54.44839"
"2008","EE",4095,"EE00","NA","346.7163"
"2008","EE",4103,"EE00","NA","154.2773"
"2008","EE",4112,"EE00","NA","151.4315"
"2008","EE",4122,"EE00","NA","99.53258"
"2008","EE",4123,"EE00","NA","90.63268"
"2008","EE",4152,"EE00","NA","322.4322"
"2008","EE",4161,"EE00","NA","327.2206"
"2008","EE",4174,"EE00","NA","57.71211"
"2008","EE",4226,"EE00","NA","73.01541"
"2008","EE",4277,"EE00","NA","79.85919"
"2008","EE",4287,"EE00","NA","77.80943"
"2008","EE",4369,"EE00","NA","35.11545"
"2008","EE",4387,"EE00","NA","845.1715"
"2008","EE",4450,"EE00","NA","221.6143"
"2008","EE",4581,"EE00","NA","143.8299"
"2008","EE",4601,"EE00","NA","125.3292"
"2008","EE",4605,"EE00","NA","136.7718"
"2008","EE",4620,"EE00","NA","102.8874"
"2008","EE",4626,"EE00","NA","86.56505"
"2008","EE",4649,"EE00","NA","92.61938"
"2008","EE",4676,"EE00","NA","306.0961"
"2008","EE",4704,"EE00","NA","845.1715"
"2008","EE",4727,"EE00","NA","162.4788"
"2008","EE",4740,"EE00","NA","209.0283"
"2008","EE",4745,"EE00","NA","203.6286"
"2008","EE",4795,"EE00","NA","224.2704"
"2008","EE",4801,"EE00","NA","166.6416"
"2008","EE",4836,"EE00","NA","525.0633"
"2008","EE",4854,"EE00","NA","184.1159"
"2008","EE",4869,"EE00","NA","195.8179"
"2008","EE",4902,"EE00","NA","374.5977"
"2008","EE",4915,"EE00","NA","80.19866"
"2008","EE",5001,"EE00","NA","188.7018"
"2008","EE",5030,"EE00","NA","168.9223"
"2008","EE",5048,"EE00","NA","357.8061"
"2008","EE",5058,"EE00","NA","29.59734"
"2008","EE",5073,"EE00","NA","712.0267"
"2008","EE",5093,"EE00","NA","82.31339"
"2008","EE",5102,"EE00","NA","59.24385"
"2008","EE",5108,"EE00","NA","199.2473"
"2008","EE",5122,"EE00","NA","429.7535"
"2008","EE",5153,"EE00","NA","174.333"
"2008","EE",5156,"EE00","NA","712.0267"
"2008","EE",5180,"EE00","NA","108.5844"
"2008","EE",5184,"EE00","NA","148.0291"
"2008","EE",5281,"EE00","NA","203.9339"
"2008","EE",5295,"EE00","NA","182.1132"
"2008","EE",5296,"EE00","NA","155.7429"
"2008","EE",5421,"EE00","NA","97.45201"
"2008","EE",5432,"EE00","NA","131.3638"
"2008","EE",5452,"EE00","NA","540.7595"
"2008","EE",5463,"EE00","NA","23.78695"
"2008","EE",5475,"EE00","NA","200.0283"
"2008","EE",5477,"EE00","NA","88.74829"
"2008","EE",5488,"EE00","NA","47.62214"
"2008","EE",5497,"EE00","NA","136.5395"
"2008","EE",5545,"EE00","NA","280.1417"
"2008","EE",5606,"EE00","NA","845.1715"
"2008","EE",5657,"EE00","NA","181.9511"
"2008","EE",5667,"EE00","NA","253.2682"
"2008","EE",5756,"EE00","NA","90.2796"
"2008","EE",5762,"EE00","NA","460.4248"
"2008","EE",5770,"EE00","NA","84.54903"
"2008","EE",5797,"EE00","NA","129.532"
"2008","EE",5849,"EE00","NA","90.12625"
"2008","EE",5861,"EE00","NA","180.1223"
"2008","EE",5862,"EE00","NA","397.0446"
"2008","EE",5864,"EE00","NA","186.158"
"2008","EE",5930,"EE00","NA","335.6956"
"2008","EE",5937,"EE00","NA","45.00751"
"2008","EE",5951,"EE00","NA","72.26804"
"2008","EE",6014,"EE00","NA","103.8731"
"2008","EE",6018,"EE00","NA","288.1799"
"2008","EE",6027,"EE00","NA","196.2277"
"2008","EE",6047,"EE00","NA","81.24711"
"2008","EE",6077,"EE00","NA","77.22099"
"2008","EE",6090,"EE00","NA","128.1133"
"2008","EE",6099,"EE00","NA","107.0004"
"2008","EE",6115,"EE00","NA","205.2611"
"2008","EE",6236,"EE00","NA","241.3576"
"2008","EE",6251,"EE00","NA","827.3153"
"2008","EE",6279,"EE00","NA","253.2682"
"2008","EE",6297,"EE00","NA","466.7063"
"2008","EE",6301,"EE00","NA","359.5934"
"2008","EE",6384,"EE00","NA","136.9432"
"2008","EE",6409,"EE00","NA","106.1482"
"2008","EE",6440,"EE00","NA","244.3677"
"2008","EE",6456,"EE00","NA","197.126"
"2008","EE",6465,"EE00","NA","273.5381"
"2008","EE",6565,"EE00","NA","166.9082"
"2008","EE",6568,"EE00","NA","194.8358"
"2008","EE",6569,"EE00","NA","73.79869"
"2008","EE",6582,"EE00","NA","137.3748"
"2008","EE",6583,"EE00","NA","79.72796"
"2008","EE",6599,"EE00","NA","160.5103"
"2008","EE",6610,"EE00","NA","147.7667"
"2008","EE",6626,"EE00","NA","59.8119"
"2008","EE",6638,"EE00","NA","90.44235"
"2008","EE",6646,"EE00","NA","55.98576"
"2008","EE",6666,"EE00","NA","127.4199"
"2008","EE",6677,"EE00","NA","67.28661"
"2008","EE",6683,"EE00","NA","86.71672"
"2008","EE",6739,"EE00","NA","286.044"
"2008","EE",6843,"EE00","NA","184.262"
"2008","EE",6868,"EE00","NA","74.79333"
"2008","EE",6905,"EE00","NA","210.542"
"2008","EE",6931,"EE00","NA","163.6765"
"2008","EE",6948,"EE00","NA","954.1382"
"2008","EE",6952,"EE00","NA","276.5327"
"2008","EE",6953,"EE00","NA","22.45808"
"2008","EE",6973,"EE00","NA","133.1506"
"2008","EE",7008,"EE00","NA","308.5453"
"2008","EE",7024,"EE00","NA","146.8361"
"2008","EE",7029,"EE00","NA","144.0929"
"2008","EE",7053,"EE00","NA","99.53922"
"2008","EE",7060,"EE00","NA","364.318"
"2008","EE",7068,"EE00","NA","53.67766"
"2008","EE",7113,"EE00","NA","494.8556"
"2008","EE",7181,"EE00","NA","107.9176"
"2008","EE",7232,"EE00","NA","639.8738"
"2008","EE",7234,"EE00","NA","72.29117"
"2008","EE",7258,"EE00","NA","117.2444"
"2008","EE",7286,"EE00","NA","237.2903"
"2008","EE",7303,"EE00","NA","183.6142"
"2008","EE",7321,"EE00","NA","252.15"
"2008","EE",7352,"EE00","NA","29.7615"
"2008","EE",7474,"EE00","NA","168.6674"
"2008","EE",7484,"EE00","NA","182.9695"
"2008","EE",7496,"EE00","NA","308.2363"
"2008","EE",7498,"EE00","NA","128.1892"
"2008","EE",7501,"EE00","NA","100.8244"
"2008","EE",7522,"EE00","NA","186.8507"
"2008","EE",7531,"EE00","NA","518.6611"
"2008","EE",7538,"EE00","NA","144.9104"
"2008","EE",7584,"EE00","NA","125.0994"
"2008","EE",7624,"EE00","NA","752.2771"
"2008","EE",7629,"EE00","NA","97.84131"
"2008","EE",7636,"EE00","NA","266.1692"
"2008","EE",7643,"EE00","NA","194.8358"
"2008","EE",7666,"EE00","NA","124.314"
"2008","EE",7671,"EE00","NA","84.43949"
"2008","EE",7675,"EE00","NA","194.1095"
"2008","EE",7723,"EE00","NA","333.6225"
"2008","EE",7755,"EE00","NA","184.9723"
"2008","EE",7875,"EE00","NA","34.7611"
"2008","EE",7899,"EE00","NA","81.6938"
"2008","EE",7921,"EE00","NA","149.5753"
"2008","EE",7926,"EE00","NA","111.4951"
"2008","EE",7931,"EE00","NA","29.92355"
"2008","EE",7999,"EE00","NA","260.7838"
"2008","EE",8009,"EE00","NA","200.1131"
"2008","EE",8017,"EE00","NA","357.2474"
"2008","EE",8030,"EE00","NA","79.35642"
"2008","EE",8057,"EE00","NA","56.51001"
"2008","EE",8061,"EE00","NA","84.64999"
"2008","EE",8160,"EE00","NA","129.9908"
"2008","EE",8166,"EE00","NA","301.4299"
"2008","EE",8167,"EE00","NA","133.3861"
"2008","EE",8168,"EE00","NA","146.1835"
"2008","EE",8176,"EE00","NA","124.6128"
"2008","EE",8188,"EE00","NA","131.3638"
"2008","EE",8210,"EE00","NA","817.0261"
"2008","EE",8225,"EE00","NA","95.761"
"2008","EE",8266,"EE00","NA","258.0015"
"2008","EE",8286,"EE00","NA","99.034"
"2008","EE",8291,"EE00","NA","181.9496"
"2008","EE",8298,"EE00","NA","198.9208"
"2008","EE",8367,"EE00","NA","125.3468"
"2008","EE",8377,"EE00","NA","361.9343"
"2008","EE",8391,"EE00","NA","402.825"
"2008","EE",8437,"EE00","NA","15.02929"
"2008","EE",8447,"EE00","NA","203.8797"
"2008","EE",8471,"EE00","NA","444.3921"
"2008","EE",8477,"EE00","NA","99.99087"
"2008","EE",8479,"EE00","NA","269.4061"
"2008","EE",8531,"EE00","NA","156.3104"
"2008","EE",8539,"EE00","NA","511.3286"
"2008","EE",8545,"EE00","NA","339.8519"
"2008","EE",8546,"EE00","NA","227.2654"
"2008","EE",8569,"EE00","NA","308.5453"
"2008","EE",8591,"EE00","NA","170.4512"
"2008","EE",8684,"EE00","NA","22.02924"
"2008","EE",8711,"EE00","NA","196.4466"
"2008","EE",8714,"EE00","NA","349.2725"
"2008","EE",8743,"EE00","NA","71.70895"
"2008","EE",8761,"EE00","NA","127.0681"
"2008","EE",8790,"EE00","NA","163.4619"
"2008","EE",8812,"EE00","NA","331.1859"
"2008","EE",8896,"EE00","NA","389.8537"
"2008","EE",8916,"EE00","NA","274.9075"
"2008","EE",8920,"EE00","NA","137.9395"
"2008","EE",8921,"EE00","NA","81.9912"
"2008","EE",8954,"EE00","NA","326.9259"
"2008","EE",9011,"EE00","NA","52.69341"
"2008","EE",9016,"EE00","NA","118.9639"
"2008","EE",9030,"EE00","NA","802.6145"
"2008","EE",9031,"EE00","NA","189.1287"
"2008","EE",9041,"EE00","NA","220.7001"
"2008","EE",9133,"EE00","NA","240.7713"
"2008","EE",9154,"EE00","NA","78.81265"
"2008","EE",9165,"EE00","NA","207.9248"
"2008","EE",9183,"EE00","NA","56.34753"
"2008","EE",9200,"EE00","NA","313.1107"
"2008","EE",9211,"EE00","NA","266.2459"
"2008","EE",9225,"EE00","NA","130.9371"
"2008","EE",9244,"EE00","NA","232.1755"
"2008","EE",9252,"EE00","NA","275.0656"
"2008","EE",9276,"EE00","NA","604.5324"
"2008","EE",9315,"EE00","NA","164.7291"
"2008","EE",9323,"EE00","NA","203.3932"
"2008","EE",9338,"EE00","NA","296.2873"
"2008","EE",9345,"EE00","NA","88.28671"
"2008","EE",9374,"EE00","NA","181.3088"
"2008","EE",9409,"EE00","NA","78.95102"
"2008","EE",9457,"EE00","NA","279.6606"
"2008","EE",9480,"EE00","NA","541.981"
"2008","EE",9504,"EE00","NA","226.9847"
"2008","EE",9510,"EE00","NA","126.1189"
"2008","EE",9531,"EE00","NA","373.5375"
"2008","EE",9581,"EE00","NA","465.6316"
"2008","EE",9615,"EE00","NA","97.34369"
"2008","EE",9634,"EE00","NA","89.75892"
"2008","EE",9691,"EE00","NA","40.98707"
"2008","EE",9715,"EE00","NA","170.7231"
"2008","EE",9729,"EE00","NA","88.97418"
"2008","EE",9738,"EE00","NA","202.485"
"2008","EE",9790,"EE00","NA","53.27793"
"2008","EE",9912,"EE00","NA","102.212"
"2008","EE",9935,"EE00","NA","70.86162"
"2008","EE",9937,"EE00","NA","105.1897"
"2008","EE",9974,"EE00","NA","754.4618"
"2008","EE",10005,"EE00","NA","34.84581"
"2008","EE",10029,"EE00","NA","97.18183"
"2008","EE",10049,"EE00","NA","308.2363"
"2008","EE",10056,"EE00","NA","131.2618"
"2008","EE",10070,"EE00","NA","39.48992"
"2008","EE",10078,"EE00","NA","207.5536"
"2008","EE",10080,"EE00","NA","95.35083"
"2008","EE",10105,"EE00","NA","233.1227"
"2008","EE",10122,"EE00","NA","267.0223"
"2008","EE",10137,"EE00","NA","239.811"
"2008","EE",10180,"EE00","NA","45.37789"
"2008","EE",10230,"EE00","NA","763.4055"
"2008","EE",10239,"EE00","NA","61.01071"
"2008","EE",10250,"EE00","NA","203.2647"
"2008","EE",10271,"EE00","NA","78.81265"
"2008","EE",10276,"EE00","NA","163.3384"
"2008","EE",10283,"EE00","NA","157.4754"
"2008","EE",10322,"EE00","NA","192.9523"
"2008","EE",10347,"EE00","NA","304.1559"
"2008","EE",10420,"EE00","NA","86.10449"
"2008","EE",10428,"EE00","NA","269.5822"
"2008","EE",10465,"EE00","NA","236.5345"
"2008","EE",10480,"EE00","NA","259.3245"
"2008","EE",10486,"EE00","NA","150.8115"
"2008","EE",10504,"EE00","NA","110.6525"
"2008","EE",10538,"EE00","NA","346.6468"
"2008","EE",10598,"EE00","NA","524.9197"
"2008","EE",10629,"EE00","NA","141.6775"
"2008","EE",10631,"EE00","NA","149.7911"
"2008","EE",10648,"EE00","NA","456.0093"
"2008","EE",10660,"EE00","NA","154.1203"
"2008","EE",10703,"EE00","NA","192.1726"
"2008","EE",10706,"EE00","NA","62.48422"
"2008","EE",10707,"EE00","NA","357.8061"
"2008","EE",10751,"EE00","NA","153.5864"
"2008","EE",10758,"EE00","NA","78.56935"
"2008","EE",10764,"EE00","NA","205.4838"
"2008","EE",10773,"EE00","NA","105.1897"
"2008","EE",10787,"EE00","NA","30.04027"
"2008","EE",10792,"EE00","NA","72.3982"
"2008","EE",10793,"EE00","NA","196.2277"
"2008","EE",10803,"EE00","NA","246.0799"
"2008","EE",10828,"EE00","NA","382.4174"
"2008","EE",10829,"EE00","NA","297.1694"
"2008","EE",10884,"EE00","NA","113.8047"
"2008","EE",10971,"EE00","NA","123.4805"
"2008","EE",10991,"EE00","NA","361.9343"
"2008","EE",11018,"EE00","NA","349.3175"
"2008","EE",11046,"EE00","NA","259.3245"
"2008","EE",11083,"EE00","NA","644.4091"
"2008","EE",11085,"EE00","NA","199.2473"
"2008","EE",11097,"EE00","NA","205.0083"
"2008","EE",11125,"EE00","NA","184.6946"
"2008","EE",11176,"EE00","NA","50.4646"
"2008","EE",11255,"EE00","NA","113.8825"
"2008","EE",11273,"EE00","NA","317.6298"
"2008","EE",11281,"EE00","NA","845.1715"
"2008","EE",11304,"EE00","NA","69.27812"
"2008","EE",11312,"EE00","NA","131.8556"
"2008","EE",11316,"EE00","NA","136.1649"
"2008","EE",11317,"EE00","NA","118.8259"
"2008","EE",11326,"EE00","NA","150.4392"
"2008","EE",11333,"EE00","NA","241.5662"
"2008","EE",11392,"EE00","NA","84.62782"
"2008","EE",11402,"EE00","NA","218.863"
"2008","EE",11408,"EE00","NA","93.62638"
"2008","EE",11425,"EE00","NA","131.4343"
"2008","EE",11442,"EE00","NA","242.6873"
"2008","EE",11453,"EE00","NA","156.6176"
"2008","EE",11490,"EE00","NA","954.1382"
"2008","EE",11506,"EE00","NA","133.3861"
"2008","EE",11513,"EE00","NA","205.4894"
"2008","EE",11542,"EE00","NA","253.2682"
"2008","EE",11604,"EE00","NA","313.7698"
"2008","EE",11605,"EE00","NA","289.4363"
"2008","EE",11625,"EE00","NA","300.1708"
"2008","EE",11666,"EE00","NA","416.0205"
"2008","EE",11727,"EE00","NA","353.4833"
"2008","EE",11744,"EE00","NA","624.404"
"2008","EE",11749,"EE00","NA","138.5561"
"2008","EE",11777,"EE00","NA","112.9939"
"2008","EE",11783,"EE00","NA","52.69341"
"2008","EE",11786,"EE00","NA","114.4782"
"2008","EE",11801,"EE00","NA","107.9837"
"2008","EE",11827,"EE00","NA","548.3418"
"2008","EE",11871,"EE00","NA","40.51447"
"2008","EE",11880,"EE00","NA","248.7249"
"2008","EE",11927,"EE00","NA","14.62026"
"2008","EE",11942,"EE00","NA","150.0071"
"2008","EE",11961,"EE00","NA","279.7639"
"2008","EE",11979,"EE00","NA","140.1834"
"2008","EE",12014,"EE00","NA","357.5702"
"2008","EE",12029,"EE00","NA","59.37978"
"2008","EE",12043,"EE00","NA","135.5925"
"2008","EE",12052,"EE00","NA","261.1962"
"2008","EE",12099,"EE00","NA","82.52391"
"2008","EE",12118,"EE00","NA","340.9027"
"2008","EE",12160,"EE00","NA","245.9791"
"2008","EE",12224,"EE00","NA","243.9441"
"2008","EE",12235,"EE00","NA","54.43262"
"2008","EE",12280,"EE00","NA","177.1358"
"2008","EE",12363,"EE00","NA","38.70204"
"2008","EE",12366,"EE00","NA","54.89666"
"2008","EE",12403,"EE00","NA","833.7115"
"2008","EE",12460,"EE00","NA","423.4216"
"2008","EE",12490,"EE00","NA","101.845"
"2008","EE",12494,"EE00","NA","67.06051"
"2008","EE",12516,"EE00","NA","119.1038"
"2008","EE",12534,"EE00","NA","99.99087"
"2008","EE",12567,"EE00","NA","119.4395"
"2008","EE",12577,"EE00","NA","64.52301"
"2008","EE",12609,"EE00","NA","396.4127"
"2008","EE",12614,"EE00","NA","241.8082"
"2008","EE",12639,"EE00","NA","222.3247"
"2008","EE",12644,"EE00","NA","249.2332"
"2008","EE",12655,"EE00","NA","128.6335"
"2008","EE",12669,"EE00","NA","143.3069"
"2008","EE",12709,"EE00","NA","196.413"
"2008","EE",12772,"EE00","NA","294.1993"
"2008","EE",12778,"EE00","NA","109.8852"
"2008","EE",12803,"EE00","NA","159.2237"
"2008","EE",12824,"EE00","NA","176.6175"
"2008","EE",12834,"EE00","NA","53.94308"
"2008","EE",12965,"EE00","NA","287.6518"
"2008","EE",12983,"EE00","NA","137.8212"
"2008","EE",12995,"EE00","NA","250.8548"
"2008","EE",13014,"EE00","NA","105.8163"
"2008","EE",13063,"EE00","NA","151.0584"
"2008","EE",13077,"EE00","NA","52.05431"
"2008","EE",13085,"EE00","NA","220.7001"
"2008","EE",13101,"EE00","NA","191.7873"
"2008","EE",13138,"EE00","NA","70.33783"
"2008","EE",13149,"EE00","NA","123.6373"
"2008","EE",13213,"EE00","NA","158.3084"
"2008","EE",13311,"EE00","NA","312.8697"
"2008","EE",13360,"EE00","NA","338.7136"
"2008","EE",13405,"EE00","NA","145.3911"
"2008","EE",13427,"EE00","NA","94.78795"
"2008","EE",13432,"EE00","NA","121.4986"
"2008","EE",13446,"EE00","NA","130.623"
"2008","EE",13451,"EE00","NA","90.17292"
"2008","EE",13468,"EE00","NA","460.4248"
"2008","EE",13491,"EE00","NA","362.0433"
"2008","EE",13542,"EE00","NA","139.6297"
"2008","EE",13577,"EE00","NA","211.4093"
"2008","EE",13584,"EE00","NA","162.375"
"2008","EE",13599,"EE00","NA","252.2857"
"2008","EE",13605,"EE00","NA","123.6477"
"2008","EE",13613,"EE00","NA","894.4921"
"2008","EE",13738,"EE00","NA","67.04455"
"2008","EE",13774,"EE00","NA","354.875"
"2008","EE",13792,"EE00","NA","327.2206"
"2008","EE",13813,"EE00","NA","812.0899"
"2008","EE",13842,"EE00","NA","94.99095"
"2008","EE",13855,"EE00","NA","96.14169"
"2008","EE",13921,"EE00","NA","100.8791"
"2008","EE",13943,"EE00","NA","200.7954"
"2008","EE",13981,"EE00","NA","42.46767"
"2008","EE",14007,"EE00","NA","491.8962"
"2008","EE",14019,"EE00","NA","541.981"
"2008","EE",14041,"EE00","NA","127.5493"
"2008","EE",14042,"EE00","NA","101.7381"
"2008","EE",14059,"EE00","NA","197.7683"
"2008","EE",14080,"EE00","NA","352.9581"
"2008","EE",14115,"EE00","NA","146.0912"
"2008","EE",14130,"EE00","NA","109.9771"
"2008","EE",14199,"EE00","NA","22.39869"
"2008","EE",14228,"EE00","NA","86.57562"
"2008","EE",14251,"EE00","NA","34.84097"
"2008","EE",14261,"EE00","NA","61.75164"
"2008","EE",14296,"EE00","NA","24.10071"
"2008","EE",14303,"EE00","NA","90.80085"
"2008","EE",14306,"EE00","NA","171.8411"
"2008","EE",14336,"EE00","NA","27.1582"
"2008","EE",14396,"EE00","NA","168.6406"
"2008","EE",14399,"EE00","NA","763.4055"
"2008","EE",14412,"EE00","NA","235.2715"
"2008","EE",14419,"EE00","NA","263.8346"
"2008","EE",14437,"EE00","NA","158.3084"
"2008","EE",14468,"EE00","NA","58.56484"
