"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2008","EE",7691,123.100758853288,"2",1940,"2","1","3","1","11","2","NA","27","NA","NA","NA","NA",769,67,"0","0.8333333333","0","0",67
"2008","EE",8191,123.100758853288,"3",1936,"2","1","4","1","NA","1","NA","NA","0","NA","0","NA",819,71,"2","1","0","0",72
"2008","EE",8531,123.100758853288,"4",1982,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",853,25,"0","99","0","100",25
"2008","EE",8621,123.100758853288,"4",1978,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",862,29,"2","0","0","0",29
"2008","EE",8781,123.100758853288,"3",1940,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",878,67,"0","99","0","0",67
"2008","EE",8861,123.100758853288,"1",1927,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",886,80,"0","0.5","0","0",80
"2008","EE",9441,123.100758853288,"4",1956,"1","1","4","4","11","2","0","NA","NA","NA","NA","NA",944,51,"1","0.5952380952","0","100",51
"2008","EE",10021,123.100758853288,"2",1941,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",1002,66,"0","1","0","0",67
"2008","EE",10531,123.100758853288,"2",1973,"1","1","4","1","NA","2","50","NA","NA","NA","NA","NA",1053,34,"0","0.9722222222","0","0",34
"2008","EE",10591,123.100758853288,"1",1928,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",1059,79,"2","1","0","0",79
"2008","EE",10671,123.100758853288,"2",1982,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",1067,25,"0","0.5","0","0",25
"2008","EE",10801,123.100758853288,"2",1945,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1080,62,"0","99","0","0",62
"2008","EE",11181,123.100758853288,"3",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1118,78,"0","1","0","100",78
"2008","EE",11291,123.100758853288,"3",1980,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",1129,27,"2","1","0","0",27
"2008","EE",11611,123.100758853288,"1",1966,"1","1","4","1","11","2","0","NA","NA","NA","NA","NA",1161,41,"0","1","0","0",41
"2008","EE",11651,123.100758853288,"2",1937,"1","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA",1165,70,"0","1","0","0",70
"2008","EE",11991,123.100758853288,"4",1940,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",1199,67,"0","0.5","0","0",68
"2008","EE",12221,123.100758853288,"2",1948,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1222,59,"0","99","0","0",60
"2008","EE",12241,123.100758853288,"3",1930,"2","1","4","1","11","2","45","NA","NA","0","NA","NA",1224,77,"0","99","1","0",77
"2008","EE",12291,123.100758853288,"3",1951,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",1229,56,"0","0.5208333333","0","0",56
"2008","EE",12411,123.100758853288,"3",1927,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",1241,80,"2","0","0","0",80
"2008","EE",12751,123.100758853288,"1",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1275,49,"0","0.8333333333","0","0",50
"2008","EE",13071,123.100758853288,"3",1927,"2","1","1","4","11","NA","0","NA","NA","NA","NA","NA",1307,80,"2","1","1","0",80
"2008","EE",13081,123.100758853288,"3",1980,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1308,27,"0","0.5833333333","0","0",27
"2008","EE",13261,123.100758853288,"1",1970,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1326,37,"2","0.5625","0","101",37
"2008","EE",13451,123.100758853288,"1",1966,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",1345,41,"0","1","1","0",41
"2008","EE",13551,123.100758853288,"4",1952,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1355,55,"0","1","0","100",55
"2008","EE",13581,123.100758853288,"1",1935,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",1358,72,"2","0.6666666667","0","101",73
"2008","EE",13641,123.100758853288,"3",1949,"2","1","1","4","NA","2","NA","NA","NA","NA","0","NA",1364,58,"0","0.4012309221","0","0",59
"2008","EE",13911,123.100758853288,"1",1968,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",1391,39,"0","1","0","0",39
"2008","EE",14021,123.100758853288,"1",1927,"1","1","4","1","11","2","NA","NA","NA","NA","0","0",1402,80,"0","0.7916666667","0","0",80
"2008","EE",14041,123.100758853288,"3",1940,"2","1","1","1","11","2","NA","NA","0","0","NA","NA",1404,67,"2","0.6666666667","0","0",67
"2008","EE",14251,123.100758853288,"3",1950,"1","1","4","1","11","2","NA","NA","NA","NA","0","0",1425,57,"2","0.8055555556","0","0",57
"2008","EE",14321,123.100758853288,"2",1935,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",1432,72,"2","1","0","0",72
"2008","EE",14781,123.100758853288,"1",1931,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",1478,76,"0","0.8172137431","0","100",76
"2008","EE",15401,123.100758853288,"2",1939,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",1540,68,"1","99","0","0",68
"2008","EE",15431,123.100758853288,"2",1943,"2","1","2","1","11","2","0","NA","NA","NA","NA","NA",1543,64,"0","99","0","0",64
"2008","EE",15781,123.100758853288,"3",1978,"1","1","3","4","11","5","NA","NA","NA","0","NA","NA",1578,29,"0","0.9305555556","0","0",29
"2008","EE",16051,123.100758853288,"2",1947,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1605,60,"1","0.5833333333","0","0",60
"2008","EE",16631,123.100758853288,"2",1932,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",1663,75,"0","0.5","1","100",75
"2008","EE",16671,123.100758853288,"3",1968,"1","1","3","1","11","2","NA","NA","NA","NA","NA","0",1667,39,"0","1","0","0",40
"2008","EE",16901,123.100758853288,"4",1936,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",1690,71,"0","1","0","0",71
"2008","EE",16931,123.100758853288,"4",1928,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",1693,79,"0","0.5","0","0",80
"2008","EE",17051,123.100758853288,"1",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1705,22,"0","0.5","1","0",22
"2008","EE",17091,123.100758853288,"1",1927,"1","1","1","4","11","2","NA","NA","15","NA","NA","NA",1709,80,"2","0.875","0","100",80
"2008","EE",17181,123.100758853288,"1",1933,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",1718,74,"0","1","0","0",75
"2008","EE",17191,123.100758853288,"2",1980,"1","1","4","1","11","5","0","NA","0","0","NA","NA",1719,27,"2","1","0","0",27
"2008","EE",17681,123.100758853288,"3",1982,"1","1","1","1","11","2","NA","NA","0","0","NA","NA",1768,25,"0","99","0","100",25
"2008","EE",17901,123.100758853288,"4",1940,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1790,67,"0","1","0","0",67
"2008","EE",17921,123.100758853288,"2",1940,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1792,67,"0","1","0","0",68
"2008","EE",17971,123.100758853288,"4",1962,"1","2","4","1","11","2","NA","NA","NA","0","NA","NA",1797,45,"0","0.6666666667","0","0",46
"2008","EE",18231,123.100758853288,"2",1929,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1823,78,"0","99","1","0",78
"2008","EE",18981,123.100758853288,"3",1945,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1898,62,"0","99","0","0",63
"2008","EE",19231,123.100758853288,"4",1979,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1923,28,"0","1","0","0",28
"2008","EE",19321,123.100758853288,"1",1927,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1932,80,"0","1","0","100",80
"2008","EE",20001,123.100758853288,"4",1965,"2","1","1","4","NA","1","NA","NA","NA","NA","0","0",2000,42,"0","0.6666666667","0","0",43
"2008","EE",20351,123.100758853288,"4",1934,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",2035,73,"0","0.5833333333","0","0",73
"2008","EE",20771,123.100758853288,"3",1960,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",2077,47,"0","99","0","100",47
"2008","EE",20881,123.100758853288,"1",1941,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",2088,66,"0","1","0","0",67
"2008","EE",21041,123.100758853288,"4",1927,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",2104,80,"2","1","0","100",80
"2008","EE",21171,123.100758853288,"2",1927,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",2117,80,"0","99","0","0",80
"2008","EE",21591,123.100758853288,"2",1927,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2159,80,"0","1","0","0",80
"2008","EE",21881,123.100758853288,"4",1967,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",2188,40,"2","0","1","0",40
"2008","EE",22001,123.100758853288,"3",1977,"1","1","4","1","11","1","NA","NA","NA","NA","NA","NA",2200,30,"0","1","0","0",30
"2008","EE",22281,123.100758853288,"2",1977,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",2228,30,"0","0.7916666667","0","0",30
"2008","EE",23211,123.100758853288,"3",1941,"2","1","4","1","11","2","45","NA","NA","NA","NA","NA",2321,66,"1","99","0","0",66
"2008","EE",23801,123.100758853288,"2",1958,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2380,49,"0","1","0","0",50
"2008","EE",23911,123.100758853288,"4",1960,"2","1","1","4","11","NA","NA","NA","NA","NA","0","NA",2391,47,"2","1","0","0",47
"2008","EE",23921,123.100758853288,"3",1929,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",2392,78,"0","0.9921875289","0","0",78
"2008","EE",24211,123.100758853288,"4",1946,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",2421,61,"0","99","0","0",62
"2008","EE",24951,123.100758853288,"1",1960,"2","1","3","1","11","5","NA","NA","0","0","NA","0",2495,47,"0","99","0","0",47
"2008","EE",24971,123.100758853288,"3",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2497,78,"0","99","0","0",78
"2008","EE",25031,123.100758853288,"1",1959,"1","1","4","1","11","5","NA","NA","NA","NA","0","0",2503,48,"0","1","0","0",48
"2008","EE",25151,123.100758853288,"1",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2515,25,"0","0.5","0","10",26
"2008","EE",25211,123.100758853288,"4",1986,"2","1","3","1","11","2","NA","0","NA","0","0","NA",2521,21,"0","1","1","0",22
"2008","EE",25331,123.100758853288,"3",1985,"1","1","1","4","11","2","NA","NA","NA","NA","0","NA",2533,22,"0","1","0","110",22
"2008","EE",25411,123.100758853288,"1",1936,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",2541,71,"0","0.5","0","0",71
"2008","EE",25491,123.100758853288,"4",1943,"2","1","1","1","NA","NA","NA","NA","2","NA","NA","NA",2549,64,"0","0.5714285714","0","0",64
"2008","EE",25581,123.100758853288,"1",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","2",2558,25,"0","1","0","0",25
"2008","EE",25651,123.100758853288,"2",1944,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",2565,63,"0","1","0","0",63
"2008","EE",25941,123.100758853288,"4",1943,"1","1","1","1","NA","2","40","NA","NA","NA","0","NA",2594,64,"1","99","0","0",64
"2008","EE",26191,123.100758853288,"2",1927,"2","1","4","1","11","2","40","NA","NA","0","NA","NA",2619,80,"0","99","0","0",80
"2008","EE",26491,123.100758853288,"2",1984,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",2649,23,"0","1","0","0",23
"2008","EE",26551,123.100758853288,"2",1975,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2655,32,"2","0.8782744858","0","0",32
"2008","EE",26671,123.100758853288,"3",1932,"1","1","4","4","11","2","NA","NA","NA","NA","NA","2",2667,75,"2","0.5","0","0",76
"2008","EE",26871,123.100758853288,"2",1983,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",2687,24,"0","1","1","111",25
"2008","EE",27091,123.100758853288,"1",1942,"2","1","1","1","NA","1","NA","NA","NA","NA","NA","NA",2709,65,"0","1","0","0",66
"2008","EE",27211,123.100758853288,"3",1958,"2","1","1","1","11","2","NA","NA","NA","NA","5","NA",2721,49,"0","1","0","0",49
"2008","EE",27221,123.100758853288,"2",1929,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",2722,78,"0","0.5","0","0",78
"2008","EE",27741,123.100758853288,"4",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2774,23,"0","1","0","0",23
"2008","EE",27901,123.100758853288,"3",1963,"1","1","3","1","11","NA","NA","NA","NA","NA","0","NA",2790,44,"0","0.6996592894","0","1",45
"2008","EE",28341,123.100758853288,"2",1936,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",2834,71,"0","1","1","0",71
"2008","EE",28931,123.100758853288,"1",1974,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",2893,33,"0","0.7142857143","0","0",34
"2008","EE",29041,123.100758853288,"2",1929,"2","1","4","1","11","2","0","25","NA","NA","NA","NA",2904,78,"0","99","0","111",78
"2008","EE",29611,123.100758853288,"1",1932,"2","1","3","4","11","NA","NA","NA","0","NA","NA","0",2961,75,"0","99","0","100",75
"2008","EE",30231,123.100758853288,"3",1933,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3023,74,"0","1","0","101",74
"2008","EE",30351,123.100758853288,"1",1931,"2","1","4","1","11","5","NA","NA","NA","NA","NA","0",3035,76,"0","1","0","0",76
"2008","EE",30991,123.100758853288,"1",1934,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",3099,73,"0","0.3732894113","0","0",74
"2008","EE",31761,123.100758853288,"2",1965,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3176,42,"0","99","1","0",42
"2008","EE",32061,123.100758853288,"2",1946,"1","1","4","1","11","NA","40","NA","0","NA","NA","NA",3206,61,"2","99","0","110",61
"2008","EE",32191,123.100758853288,"4",1962,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",3219,45,"0","99","0","100",45
"2008","EE",32331,123.100758853288,"4",1933,"2","1","3","1","11","2","NA","NA","NA","NA","0","0",3233,74,"0","99","0","0",74
"2008","EE",33051,123.100758853288,"1",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",3305,78,"0","1","0","0",78
"2008","EE",33611,123.100758853288,"4",1927,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",3361,80,"0","0.5","0","0",80
"2008","EE",33751,123.100758853288,"4",1953,"1","1","1","1","11","1","NA","NA","NA","NA","NA","NA",3375,54,"0","0.6458333333","0","0",54
"2008","EE",33921,123.100758853288,"1",1945,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",3392,62,"0","0.5","0","0",62
"2008","EE",34331,123.100758853288,"2",1981,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",3433,26,"0","0.9166666667","0","0",27
"2008","EE",34381,123.100758853288,"2",1936,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",3438,71,"0","1","0","0",71
"2008","EE",34481,123.100758853288,"2",1958,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",3448,49,"0","99","0","100",49
"2008","EE",34651,123.100758853288,"1",1978,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",3465,29,"2","99","0","0",29
"2008","EE",35051,123.100758853288,"3",1979,"1","1","1","4","11","NA","NA","28","NA","NA","NA","NA",3505,28,"2","0.375","0","100",28
"2008","EE",35141,123.100758853288,"4",1957,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",3514,50,"2","1","0","0",50
"2008","EE",35171,123.100758853288,"3",1985,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",3517,22,"2","1","0","0",22
"2008","EE",35391,123.100758853288,"3",1935,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",3539,72,"0","1","0","0",73
"2008","EE",35641,123.100758853288,"4",1927,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",3564,80,"0","1","0","0",80
"2008","EE",35861,123.100758853288,"2",1966,"1","2","1","1","11","2","NA","NA","NA","NA","NA","0",3586,41,"0","1","0","0",41
"2008","EE",36951,123.100758853288,"4",1980,"2","1","1","4","NA","2","NA","30","1","NA","NA","NA",3695,27,"0","1","0","0",28
"2008","EE",36971,123.100758853288,"4",1954,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",3697,53,"2","1","0","0",53
"2008","EE",37391,123.100758853288,"4",1970,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","NA",3739,37,"0","1","1","0",38
"2008","EE",37521,123.100758853288,"3",1939,"2","1","1","4","11","2","NA","NA","0","NA","NA","NA",3752,68,"0","0.6666666667","0","0",68
"2008","EE",37671,123.100758853288,"1",1927,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",3767,80,"0","0.25","0","101",80
"2008","EE",37691,123.100758853288,"4",1949,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",3769,58,"0","0.6666666667","1","0",58
"2008","EE",38011,123.100758853288,"3",1981,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",3801,26,"0","1","0","0",26
"2008","EE",38251,123.100758853288,"1",1971,"1","1","1","1","11","2","NA","24","NA","0","NA","NA",3825,36,"2","1","0","0",36
"2008","EE",38591,123.100758853288,"3",1927,"1","2","1","1","11","2","NA","NA","NA","NA","NA","NA",3859,80,"2","0.5","0","0",80
"2008","EE",38971,123.100758853288,"3",1933,"2","1","1","1","11","NA","0","NA","NA","NA","NA","NA",3897,74,"0","99","0","0",74
"2008","EE",39521,123.100758853288,"3",1929,"2","1","1","1","NA","NA","40","NA","NA","NA","NA","NA",3952,78,"0","0.5","0","0",78
"2008","EE",39531,123.100758853288,"1",1932,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",3953,75,"0","0.5","0","0",75
"2008","EE",40081,123.100758853288,"4",1958,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",4008,49,"0","1","0","0",49
"2008","EE",40101,123.100758853288,"1",1971,"1","1","3","1","11","NA","NA","NA","NA","NA","0","NA",4010,36,"2","0","0","0",36
"2008","EE",40131,123.100758853288,"3",1974,"2","1","4","1","11","5","35","NA","NA","NA","NA","NA",4013,33,"0","0.5952380952","0","0",33
"2008","EE",40611,123.100758853288,"4",1927,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",4061,80,"0","1","0","0",80
"2008","EE",40951,123.100758853288,"4",1937,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",4095,70,"0","99","0","0",70
"2008","EE",41031,123.100758853288,"1",1955,"2","1","1","1","NA","2","NA","NA","0","NA","NA","NA",4103,52,"2","99","0","100",53
"2008","EE",41121,123.100758853288,"4",1973,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",4112,34,"0","0","0","0",34
"2008","EE",41221,123.100758853288,"3",1929,"2","1","2","1","11","2","NA","NA","0","0","NA","NA",4122,78,"0","0.5","0","0",78
"2008","EE",41231,123.100758853288,"3",1932,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",4123,75,"0","1","0","100",75
"2008","EE",41521,123.100758853288,"1",1931,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",4152,76,"0","99","0","0",76
"2008","EE",41611,123.100758853288,"2",1961,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",4161,46,"0","99","0","111",46
"2008","EE",41741,123.100758853288,"1",1941,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",4174,66,"2","0.875","0","100",66
"2008","EE",42261,123.100758853288,"1",1936,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",4226,71,"0","0.9386617485","0","0",72
"2008","EE",42771,123.100758853288,"3",1980,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",4277,27,"0","99","0","100",27
"2008","EE",42871,123.100758853288,"2",1933,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",4287,74,"0","99","0","0",74
"2008","EE",43691,123.100758853288,"3",1933,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",4369,74,"0","99","0","0",74
"2008","EE",43871,123.100758853288,"1",1968,"1","1","1","1","11","NA","0","NA","NA","NA","NA","NA",4387,39,"0","1","0","0",40
"2008","EE",44501,123.100758853288,"4",1974,"2","1","1","4","11","1","NA","NA","NA","0","NA","NA",4450,33,"2","1","0","10",33
"2008","EE",45811,123.100758853288,"4",1961,"1","1","1","1","NA","2","NA","NA","NA","NA","0","NA",4581,46,"0","1","0","0",47
"2008","EE",46011,123.100758853288,"3",1950,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",4601,57,"0","99","0","0",57
"2008","EE",46051,123.100758853288,"4",1974,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",4605,33,"0","0.5","0","0",33
"2008","EE",46201,123.100758853288,"4",1958,"1","1","1","1","11","5","45","NA","NA","NA","NA","NA",4620,49,"2","0.3333333333","1","100",50
"2008","EE",46261,123.100758853288,"1",1955,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",4626,52,"0","1","0","0",52
"2008","EE",46491,123.100758853288,"1",1985,"2","1","1","4","11","5","NA","NA","NA","NA","NA","0",4649,22,"2","0.9539963114","0","0",22
"2008","EE",46761,123.100758853288,"3",1943,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",4676,64,"0","0.5","0","0",64
"2008","EE",47041,123.100758853288,"3",1978,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",4704,29,"2","99","0","100",29
