"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","EE",4711,109.903368304804,"3",1978,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",33,33,471,"1","0","0","110"
"2012","EE",4771,109.903368304804,"3",1967,"1","1","4","1","11","2","0","NA","NA","0","NA","NA",44,44,477,"1","0","0","101"
"2012","EE",4831,109.903368304804,"1",1953,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58,58,483,"1","0","0","0"
"2012","EE",4861,109.903368304804,"2",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",73,73,486,"0.5","2","0","10"
"2012","EE",5011,109.903368304804,"3",1972,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",40,39,501,"99","0","0","0"
"2012","EE",5161,109.903368304804,"4",1931,"2","1","4","1","NA","2","NA","NA","0","NA","NA","NA",80,80,516,"0.875","0","0","0"
"2012","EE",5301,109.903368304804,"3",1931,"1","1","1","1","11","NA","NA","30","NA","NA","NA","NA",80,80,530,"0.75","0","0","100"
"2012","EE",5441,109.903368304804,"3",1980,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",31,31,544,"1","0","0","0"
"2012","EE",5531,109.903368304804,"2",1931,"2","1","1","1","11","2","24","NA","NA","NA","NA","NA",80,80,553,"0.8290313824","0","0","0"
"2012","EE",5841,109.903368304804,"4",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",55,55,584,"1","2","0","0"
"2012","EE",6121,109.903368304804,"3",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",76,76,612,"99","0","0","0"
"2012","EE",6371,109.903368304804,"2",1972,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",39,39,637,"1","2","0","111"
"2012","EE",6791,109.903368304804,"2",1944,"2","1","2","1","11","2","NA","NA","NA","NA","NA","0",67,67,679,"99","0","0","10"
"2012","EE",6851,109.903368304804,"2",1937,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",74,74,685,"0.975","2","0","101"
"2012","EE",6921,109.903368304804,"2",1978,"2","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA",34,33,692,"0.5416666667","0","0","101"
"2012","EE",6941,109.903368304804,"1",1948,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",63,63,694,"0.9714285714","2","0","0"
"2012","EE",7191,109.903368304804,"4",1951,"2","1","1","1","NA","2","NA","NA","NA","NA","0","10",60,60,719,"0","0","0","0"
"2012","EE",7241,109.903368304804,"1",1978,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",33,33,724,"1","2","0","0"
"2012","EE",7251,109.903368304804,"4",1950,"2","1","4","1","NA","NA","NA","NA","NA","0","NA","40",62,61,725,"0.5","0","0","0"
"2012","EE",7281,109.903368304804,"4",1950,"2","1","2","4","11","5","NA","NA","NA","NA","0","4",61,61,728,"99","0","0","0"
"2012","EE",7311,109.903368304804,"1",1949,"2","1","1","1","11","2","0","20","NA","NA","NA","NA",62,62,731,"0.5","1","0","0"
"2012","EE",7401,109.903368304804,"3",1967,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",45,44,740,"1","0","1","100"
"2012","EE",7441,109.903368304804,"1",1962,"1","1","2","1","11","5","NA","NA","NA","NA","NA","NA",50,49,744,"0.5","0","0","0"
"2012","EE",7541,109.903368304804,"1",1934,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",78,77,754,"0.8290313824","0","0","10"
"2012","EE",7871,109.903368304804,"2",1941,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",70,70,787,"0","0","0","0"
"2012","EE",8371,109.903368304804,"2",1988,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",23,23,837,"0.5","0","0","0"
"2012","EE",8721,109.903368304804,"1",1979,"1","1","3","1","14","2","NA","NA","0","NA","NA","NA",32,32,872,"99","0","0","0"
"2012","EE",8731,109.903368304804,"2",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,873,"0.5","0","0","10"
"2012","EE",8821,109.903368304804,"1",1969,"1","2","1","1","NA","NA","NA","22","NA","NA","NA","NA",42,42,882,"1","2","0","100"
"2012","EE",8971,109.903368304804,"2",1951,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",60,60,897,"1","0","0","100"
"2012","EE",9071,109.903368304804,"2",1936,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",76,75,907,"0.869047619","2","0","0"
"2012","EE",9651,109.903368304804,"3",1960,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",52,51,965,"1","0","0","0"
"2012","EE",9691,109.903368304804,"3",1943,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",68,68,969,"99","0","0","0"
"2012","EE",9781,109.903368304804,"3",1986,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",25,25,978,"0.9640256555","1","0","0"
"2012","EE",10251,109.903368304804,"2",1950,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",62,61,1025,"1","0","1","0"
"2012","EE",10781,109.903368304804,"1",1931,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",80,80,1078,"99","0","0","100"
"2012","EE",10841,109.903368304804,"2",1956,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",56,55,1084,"0","2","0","100"
"2012","EE",10921,109.903368304804,"2",1984,"1","1","3","1","11","5","0","28","NA","NA","NA","NA",27,27,1092,"1","2","0","0"
"2012","EE",11051,109.903368304804,"2",1940,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",71,71,1105,"0.5","0","0","0"
"2012","EE",11441,109.903368304804,"3",1939,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",73,72,1144,"1","0","0","0"
"2012","EE",11551,109.903368304804,"3",1978,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","NA",33,33,1155,"1","0","0","100"
"2012","EE",11881,109.903368304804,"1",1962,"1","1","4","1","11","5","NA","NA","NA","NA","0","NA",49,49,1188,"0.6666666667","2","0","100"
"2012","EE",11921,109.903368304804,"4",1938,"2","1","1","1","11","5","NA","20","NA","NA","NA","NA",73,73,1192,"1","0","0","0"
"2012","EE",12271,109.903368304804,"2",1949,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",62,62,1227,"0.7380952381","2","0","110"
"2012","EE",12501,109.903368304804,"2",1978,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",33,33,1250,"1","0","0","0"
"2012","EE",12521,109.903368304804,"1",1947,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",64,64,1252,"0.9715052304","2","0","0"
"2012","EE",12571,109.903368304804,"2",1978,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",33,33,1257,"99","0","0","0"
"2012","EE",12701,109.903368304804,"1",1934,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",77,77,1270,"0.6666666667","0","0","0"
"2012","EE",13041,109.903368304804,"1",1956,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",55,55,1304,"1","2","0","0"
"2012","EE",13361,109.903368304804,"3",1943,"2","1","4","1","11","5","NA","NA","NA","NA","0","NA",68,68,1336,"1","2","0","0"
"2012","EE",13381,109.903368304804,"1",1936,"2","1","1","1","11","NA","NA","28","NA","NA","NA","NA",75,75,1338,"0.9444444444","0","0","100"
"2012","EE",13561,109.903368304804,"2",1934,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",77,77,1356,"99","0","0","0"
"2012","EE",13761,109.903368304804,"3",1976,"2","1","4","1","11","1","NA","NA","NA","NA","0","NA",35,35,1376,"0.9571428571","2","0","0"
"2012","EE",13861,109.903368304804,"2",1988,"1","1","4","1","11","2","NA","NA","NA","0","NA","0",24,23,1386,"0.6714285714","0","0","0"
"2012","EE",13891,109.903368304804,"4",1986,"1","1","1","4","11","5","NA","NA","NA","NA","0","15",26,25,1389,"1","0","0","0"
"2012","EE",13961,109.903368304804,"1",1990,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",21,21,1396,"0.6655911789","2","0","10"
"2012","EE",14241,109.903368304804,"1",1965,"2","1","1","1","11","5","NA","NA","NA","NA","0","NA",47,46,1424,"99","0","0","0"
"2012","EE",14341,109.903368304804,"1",1968,"2","1","1","1","NA","5","NA","NA","0","NA","NA","NA",43,43,1434,"0.9587438658","2","0","0"
"2012","EE",14361,109.903368304804,"4",1940,"2","1","2","1","11","5","NA","NA","NA","NA","0","NA",71,71,1436,"1","2","0","0"
"2012","EE",14571,109.903368304804,"2",1932,"1","1","4","4","11","2","NA","NA","NA","NA","0","NA",79,79,1457,"0.7222222222","0","0","0"
"2012","EE",14651,109.903368304804,"3",1966,"2","1","3","4","11","2","NA","NA","10","NA","NA","NA",46,45,1465,"1","0","1","1"
"2012","EE",14981,109.903368304804,"2",1978,"2","1","4","4","NA","2","NA","25","NA","NA","NA","NA",34,33,1498,"1","0","0","0"
"2012","EE",15121,109.903368304804,"3",1949,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",63,62,1512,"1","0","0","111"
"2012","EE",15341,109.903368304804,"1",1959,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",52,52,1534,"1","0","0","0"
"2012","EE",15751,109.903368304804,"2",1968,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",44,43,1575,"0.9166666667","0","0","0"
"2012","EE",15791,109.903368304804,"2",1978,"2","1","1","1","11","2","NA","NA","0","NA","1","NA",33,33,1579,"0.5","2","0","0"
"2012","EE",16141,109.903368304804,"3",1945,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",66,66,1614,"0.625","1","0","0"
"2012","EE",16421,109.903368304804,"4",1943,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",68,68,1642,"1","0","1","0"
"2012","EE",17011,109.903368304804,"2",1931,"2","1","1","4","11","2","NA","NA","NA","NA","0","0",80,80,1701,"99","0","0","100"
"2012","EE",17041,109.903368304804,"3",1931,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,1704,"1","0","0","0"
"2012","EE",17051,109.903368304804,"3",1937,"2","1","3","1","11","2","45","NA","NA","NA","NA","NA",74,74,1705,"1","0","0","0"
"2012","EE",17291,109.903368304804,"1",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","30",79,79,1729,"1","2","0","100"
"2012","EE",17321,109.903368304804,"3",1975,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",37,36,1732,"1","0","0","0"
"2012","EE",17451,109.903368304804,"1",1959,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",53,52,1745,"0.6666666667","2","0","101"
"2012","EE",17491,109.903368304804,"3",1979,"1","1","3","1","11","5","NA","30","NA","NA","NA","NA",32,32,1749,"99","0","0","0"
"2012","EE",17571,109.903368304804,"4",1938,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","10",73,73,1757,"0.5","2","0","0"
"2012","EE",17581,109.903368304804,"1",1931,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",80,80,1758,"99","0","0","0"
"2012","EE",17651,109.903368304804,"2",1979,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",33,32,1765,"0.875","0","0","100"
"2012","EE",18091,109.903368304804,"2",1956,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",55,55,1809,"0.3333333333","1","0","0"
"2012","EE",18311,109.903368304804,"2",1931,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",80,80,1831,"0.630952381","2","0","0"
"2012","EE",18341,109.903368304804,"1",1947,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",64,64,1834,"1","0","0","0"
"2012","EE",18381,109.903368304804,"4",1934,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",77,77,1838,"1","0","0","0"
"2012","EE",18651,109.903368304804,"2",1963,"1","1","2","1","11","2","NA","NA","0","NA","0","NA",48,48,1865,"0.4722222222","2","0","100"
"2012","EE",19421,109.903368304804,"1",1934,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",77,77,1942,"99","1","0","0"
"2012","EE",19681,109.903368304804,"2",1933,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",78,78,1968,"1","2","0","101"
"2012","EE",19771,109.903368304804,"1",1972,"1","1","3","1","11","5","NA","0","NA","NA","NA","NA",39,39,1977,"0.8290313824","0","0","10"
"2012","EE",20471,109.903368304804,"2",1974,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",37,37,2047,"99","2","0","100"
"2012","EE",20651,109.903368304804,"2",1983,"2","1","4","1","11","2","NA","26","NA","0","NA","NA",29,28,2065,"0.5","0","0","111"
"2012","EE",20811,109.903368304804,"3",1939,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",73,72,2081,"1","0","0","0"
"2012","EE",21241,109.903368304804,"2",1954,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",57,57,2124,"0.4583333333","0","0","0"
"2012","EE",21361,109.903368304804,"4",1936,"2","1","1","1","11","2","0","NA","NA","NA","NA","NA",75,75,2136,"0.5571428571","0","0","0"
"2012","EE",21521,109.903368304804,"1",1938,"2","1","3","1","NA","2","NA","NA","NA","0","NA","NA",74,73,2152,"0.928763076","0","0","0"
"2012","EE",21651,109.903368304804,"1",1931,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",80,80,2165,"1","1","0","0"
"2012","EE",22081,109.903368304804,"1",1947,"2","1","3","1","11","2","NA","NA","0","NA","NA","0",64,64,2208,"99","0","0","10"
"2012","EE",22371,109.903368304804,"1",1948,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",64,63,2237,"0.7222222222","0","0","0"
"2012","EE",22501,109.903368304804,"2",1985,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",27,26,2250,"99","0","0","100"
"2012","EE",22791,109.903368304804,"3",1983,"1","1","1","4","11","2","NA","25","NA","NA","0","NA",29,28,2279,"1","2","0","0"
"2012","EE",23691,109.903368304804,"4",1943,"1","1","2","1","11","2","NA","NA","NA","NA","NA","0",69,68,2369,"1","0","0","0"
"2012","EE",23751,109.903368304804,"4",1953,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",58,58,2375,"0.5","2","0","0"
"2012","EE",24361,109.903368304804,"1",1944,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",68,67,2436,"99","0","0","0"
"2012","EE",24461,109.903368304804,"3",1963,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",48,48,2446,"99","0","0","0"
"2012","EE",24471,109.903368304804,"2",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",72,72,2447,"0.8571428571","0","0","0"
"2012","EE",24761,109.903368304804,"3",1967,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",45,44,2476,"99","0","0","0"
"2012","EE",25531,109.903368304804,"2",1931,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,2553,"1","0","0","10"
"2012","EE",25561,109.903368304804,"2",1947,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",64,64,2556,"0.5","0","1","100"
"2012","EE",25611,109.903368304804,"1",1934,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",77,77,2561,"1","0","0","111"
"2012","EE",25721,109.903368304804,"2",1945,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",67,66,2572,"99","2","0","0"
"2012","EE",25781,109.903368304804,"3",1950,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",62,61,2578,"99","0","1","0"
"2012","EE",25851,109.903368304804,"3",1952,"2","1","3","1","11","5","NA","NA","NA","NA","NA","0",59,59,2585,"99","0","0","0"
"2012","EE",25911,109.903368304804,"2",1947,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",65,64,2591,"1","0","0","0"
"2012","EE",25991,109.903368304804,"2",1931,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",80,80,2599,"0.5","0","0","111"
"2012","EE",26081,109.903368304804,"2",1932,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",79,79,2608,"0.2083333333","0","0","0"
"2012","EE",26131,109.903368304804,"4",1950,"2","1","1","1","NA","2","NA","NA","0","NA","NA","NA",62,61,2613,"99","0","0","0"
"2012","EE",26181,109.903368304804,"3",1958,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",54,53,2618,"0.625","0","0","0"
"2012","EE",26231,109.903368304804,"1",1941,"2","1","1","1","NA","2","NA","22","NA","NA","NA","NA",71,70,2623,"0.5872051563","0","0","0"
"2012","EE",26541,109.903368304804,"3",1940,"2","1","1","1","11","5","NA","NA","NA","0","NA","0",71,71,2654,"0.5763054646","0","1","0"
"2012","EE",26791,109.903368304804,"2",1951,"2","1","3","4","11","1","NA","NA","NA","NA","NA","NA",60,60,2679,"0","0","0","0"
"2012","EE",27101,109.903368304804,"3",1945,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",66,66,2710,"1","0","0","0"
"2012","EE",27161,109.903368304804,"2",1955,"2","1","1","1","11","2","NA","25","NA","NA","NA","NA",57,56,2716,"1","0","0","1"
"2012","EE",27171,109.903368304804,"2",1931,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",80,80,2717,"0","0","1","10"
"2012","EE",27201,109.903368304804,"4",1947,"2","1","4","4","11","NA","50","NA","NA","0","0","NA",64,64,2720,"99","2","0","110"
"2012","EE",27281,109.903368304804,"2",1938,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",74,73,2728,"1","2","0","0"
"2012","EE",27471,109.903368304804,"2",1980,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",31,31,2747,"0.3333333333","0","0","0"
"2012","EE",27721,109.903368304804,"3",1990,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",22,21,2772,"1","0","0","0"
"2012","EE",27841,109.903368304804,"3",1980,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",31,31,2784,"0.5822578456","0","0","0"
"2012","EE",28371,109.903368304804,"1",1967,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",44,44,2837,"1","0","0","0"
"2012","EE",28551,109.903368304804,"4",1960,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",51,51,2855,"1","0","0","100"
"2012","EE",28981,109.903368304804,"3",1990,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",21,21,2898,"0.375","0","0","0"
"2012","EE",29601,109.903368304804,"3",1935,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",76,76,2960,"1","0","0","0"
"2012","EE",29701,109.903368304804,"3",1943,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",68,68,2970,"0.7301587302","2","0","101"
"2012","EE",30281,109.903368304804,"3",1931,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",80,80,3028,"0.9583333333","0","0","0"
"2012","EE",30751,109.903368304804,"4",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",74,73,3075,"1","2","0","100"
"2012","EE",30911,109.903368304804,"1",1931,"2","1","1","1","11","2","NA","NA","0","NA","0","NA",80,80,3091,"99","0","0","0"
"2012","EE",31061,109.903368304804,"4",1941,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",71,70,3106,"0.5833333333","0","1","100"
"2012","EE",31701,109.903368304804,"3",1942,"2","1","4","1","NA","2","NA","NA","NA","0","0","NA",69,69,3170,"1","0","0","0"
"2012","EE",31711,109.903368304804,"3",1944,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",68,67,3171,"99","0","0","0"
"2012","EE",31821,109.903368304804,"2",1951,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",60,60,3182,"1","0","0","0"
"2012","EE",32501,109.903368304804,"2",1933,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",79,78,3250,"0.6666666667","2","0","0"
"2012","EE",32791,109.903368304804,"3",1931,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3279,"0.6666666667","0","0","0"
"2012","EE",32911,109.903368304804,"4",1947,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",65,64,3291,"0.3333333333","0","0","0"
"2012","EE",32941,109.903368304804,"3",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",79,79,3294,"0.619047619","0","0","101"
"2012","EE",33071,109.903368304804,"4",1941,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",71,70,3307,"1","0","0","100"
"2012","EE",33811,109.903368304804,"4",1978,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",33,33,3381,"0.5","2","0","0"
"2012","EE",34371,109.903368304804,"3",1944,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",67,67,3437,"99","2","0","0"
"2012","EE",34521,109.903368304804,"4",1960,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",51,51,3452,"99","0","0","100"
"2012","EE",34701,109.903368304804,"4",1940,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",72,71,3470,"0.625","0","0","110"
"2012","EE",35121,109.903368304804,"4",1968,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",43,43,3512,"0.7916666667","0","1","0"
"2012","EE",35171,109.903368304804,"2",1933,"2","1","4","4","11","2","NA","NA","NA","NA","0","0",78,78,3517,"0.4583333333","1","0","0"
"2012","EE",35271,109.903368304804,"1",1955,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",56,56,3527,"99","1","0","0"
"2012","EE",35431,109.903368304804,"2",1945,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",67,66,3543,"0.6235044854","2","0","1"
"2012","EE",35841,109.903368304804,"2",1968,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",43,43,3584,"0.8920769666","0","0","0"
"2012","EE",35951,109.903368304804,"1",1963,"2","1","4","1","NA","2","NA","NA","0","0","0","NA",48,48,3595,"0.25","2","0","0"
"2012","EE",35991,109.903368304804,"3",1940,"2","1","1","4","11","NA","NA","30","NA","0","0","NA",71,71,3599,"99","0","0","0"
"2012","EE",36191,109.903368304804,"4",1931,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",80,80,3619,"0.4620069739","0","0","0"
"2012","EE",36461,109.903368304804,"1",1975,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",36,36,3646,"0.5","2","0","0"
"2012","EE",36691,109.903368304804,"3",1943,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",69,68,3669,"0.5","0","0","0"
"2012","EE",37051,109.903368304804,"1",1931,"2","1","4","1","11","2","NA","0","NA","NA","NA","NA",80,80,3705,"99","0","0","101"
"2012","EE",37821,109.903368304804,"1",1956,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",55,55,3782,"99","0","1","0"
"2012","EE",37831,109.903368304804,"2",1931,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",80,80,3783,"1","0","0","0"
"2012","EE",38251,109.903368304804,"4",1941,"2","1","1","1","NA","5","0","NA","NA","NA","NA","NA",71,70,3825,"1","0","1","0"
"2012","EE",38381,109.903368304804,"3",1968,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",43,43,3838,"0.890487292","2","0","0"
"2012","EE",38531,109.903368304804,"2",1974,"1","1","1","1","11","3","NA","NA","NA","NA","0","NA",38,37,3853,"1","0","0","110"
"2012","EE",38561,109.903368304804,"4",1943,"2","1","4","1","11","2","NA","NA","NA","NA","0","0",68,68,3856,"0.8457267076","0","0","111"
"2012","EE",38871,109.903368304804,"2",1931,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",80,80,3887,"0.9587438658","0","0","0"
"2012","EE",39131,109.903368304804,"4",1939,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",72,72,3913,"0.875","0","0","0"
"2012","EE",39491,109.903368304804,"1",1983,"2","1","1","1","11","2","NA","30","NA","NA","NA","4",29,28,3949,"0.0793650794","2","0","0"
"2012","EE",39641,109.903368304804,"1",1953,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",59,58,3964,"0.3333333333","0","0","10"
"2012","EE",39861,109.903368304804,"1",1931,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,3986,"99","0","0","0"
"2012","EE",40201,109.903368304804,"2",1948,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",63,63,4020,"0.3333333333","0","0","0"
